text	user_id	news_id	cluster
it is photoshop, and the website from where it originated says its satire but don't expect these idiots to do actually read or do research.	3594239056	politifact14090	7
When did the Enquirer buy AOL? I hope the Obamas sue.	1613934126	politifact14090	5
We most pass this information to all snowflakes hopefully they can understand exactly who is the one against them	943820956878897152	politifact15525	8
So right!	858807594	politifact15525	4
God bless America and the Secret Service. Lets see the next Hollywood thug threaten the President	831633341426212864	politifact14265	9
Not sure this is accurate.	1855170788	politifact14265	0
Unfortunately, not true. Yet.	843930150400008192	politifact14265	10
"Lmao- this is ""fake news"""	850747776216555521	politifact14265	6
Hope so	621350563	politifact14265	10
Good!Keep him!	4924089267	politifact14265	4
Good	762284686349574144	politifact14265	4
fake news people	4790376622	politifact14265	10
"If that was the case - they would have to take the President as well. 
He threatened to shoot people on 5th Avenue."	3266729372	politifact14265	6
if true,that sucks,Trump sure can dish it out but he can't take it. You know what he said?because he won,whatever,I still think he was putin	844242434594766848	politifact14265	6
Is this true ? Reliable?	1831466064	politifact14265	10
What?  Seriously??  Holy crap!!...	2830675548	politifact14265	9
True or fake time will tell..I found it but didn't write it..it seems plausible but these days who knows	766279737387978752	politifact14265	3
Oh, well.  I was kinda hoping they'd shoot him so Disney would stop making any more 'Pirates of the Caribbean' movies...	2830675548	politifact14265	3
yup all made up	823629818637991937	politifact14265	10
By the way to answer the question, it was John Wilkes Booth. A confederate democrat incensed that POUTS Lincoln was freeing the slaves.	702520771172696064	politifact14265	5
Good, Hope he Gret's so scared! Wonder what will they do to him.	860247693146431488	politifact14265	6
And Ted Nugent hung himself today #whataday	3527751674	politifact14265	0
Good!	744276436530434048	politifact14265	1
Serves him right!	1472068261	politifact14265	1
Good! He doesn't deserve special treatment just cuz he makes pirate movies!	704048063061606401	politifact14265	6
 gullible fool	842489430355001344	politifact14265	10
Prank	576941777	politifact14052	1
An April Fool prank?	130740606	politifact14052	0
OMG! Banning Fakebook. .....,......................................I don't know when was the last time I logged in to my account.	1480270088	politifact14052	5
#Putin probably told him too	634047221	politifact14052	4
You know this isn't real, right? Just more fake news.	2456659768	politifact14052	9
"Alternative news, Craig
Are you saying Trump didnt actually say this?"	3439354018	politifact14052	5
May have said something anti-FB, but definitely isn't issuing an EO to ban it. Not saying he wouldn't like to, but would/could not do it.	2456659768	politifact14052	6
Doesn't make any of what is actually happening less scary though. Plenty else to be concerned about.	2456659768	politifact14052	6
He's alive and well. He was on FB Live not to long ago.	797596428403175424	politifact14063	5
oh bollox!!got my hopes up there!!	722504292263964673	politifact14063	8
Am I a victim of Fake News? I read it this morning.	4506050577	politifact14063	0
Fortunately for Ted, you were 	797596428403175424	politifact14063	6
can't get to article. Covered by app ads	785333508755460096	politifact14063	9
ACCIDENT ????	36284854	politifact14063	0
This appears to be a fake story.	537904539	politifact14063	6
Shame...	749857631066550272	politifact14063	9
Probably some guy named Ted Nugent and they wanted to be first, god forbid accurate... But first.	31451108	politifact14063	6
If only that were true!	253553093	politifact14063	8
#FakeNews What's an Orlando news channel reporting on a #fake story in Montana? #GetAClue	46506619	politifact14063	6
Too bad. Wish it was true	102770449	politifact14063	10
Careful what we wish for, remember there's karma !!	537904539	politifact14063	5
I just read about this too	785100254303707136	politifact14063	4
Fake news	55853088	politifact14063	10
Oh no! I pray it is not true.	853405850	politifact14063	0
Thank god	800357100891172864	politifact14063	1
True or not???	476299704	politifact14063	9
IT IS A HOAX	31461970	politifact14063	0
its a hoax.. He is alive and well.	261554992	politifact14063	9
That was a professional hit, trust me	834990649027997696	politifact14063	8
Its not real. Its a hoax	588192356	politifact14063	9
Aweful news :(	4443429972	politifact14063	1
That's not a funny hoax. I like gun toating Neug	588192356	politifact14063	6
"NO its not. 
Teds the MAN"	385745715	politifact14063	5
Couldn't agree more. He's a good dude that represents our 2A.	588192356	politifact14063	7
This apparently is false..	29920308	politifact14063	0
hmmm did Loretta Lynch recuse herself after Bill Clinton met her on the tarmac while his wife was under investigation? NOPE!	38078173	politifact15416	0
Also I dont remember the Ambassador sitting with Republicans during #JointAddress No, he sat with Democrats! #ResignSchumer	38078173	politifact15416	5
Respectfully, would you please take action to investigate the seemingly illegal actions committed by the FBI and DOJ pertaining to the FISA warrants and surveilling American citizens? You did not recuse yourself from these issues.  Thank you for your consideration.	282184842	politifact15416	3
This is totally the wrong way to handle this. He should be fired.	829763228888543232	politifact15416	6
This is the first step to establishing the lies and how they pertain to the trump russian affiliation..done	2393006209	politifact15416	5
Recusal is not good enough #JeffSessions must resign!	1173756973	politifact15416	9
"This position needs a job description.  ""Capable of independent thought"" should have something to do with it."	325779374	politifact15416	8
resign! Penalty under perjury. He took an oath at the hearing and didn't uphold it. He wont uphold his AG oath.	825427334471704576	politifact15416	7
Laughable and not acceptable. The only way forward to preserve the integrity of DoJ is for him to resign immediately.	93904951	politifact15416	2
Not Good enough	4159710916	politifact15416	4
AG you need to put all your power getting the Obama appointees out of the 9th. Circuit courts SF. They are taking turns holding Potus back.	3851950394	politifact15416	7
please rescinded based on recent events until investigations are completed. Sessions did same as other sitting Senators.	829145150605496321	politifact15416	7
".    ......It's time that the Justice Department to investigate Pelosi 
Un American activities and conflict of interest."	831673311713062912	politifact15416	3
He lied under oath and should resign.  It really is that simple.	825124926910767104	politifact15416	5
please investigate all dirty deals done by Dems in Congress. Real crimes there.	1059456798	politifact15416	3
resign. As the AG you don't get the luxury of forgetting would you afford that to someone you had on the stand	783473904417280000	politifact15416	5
AG Jeff Sessions should resign immediately. He has totally lost the confidence of both the POTUS and the American people.	3364685232	politifact15416	3
Jeff, our President needs to have confidence in you. He does not. Why did you accept this position only to do an about face and recuse yourself. You are not only detrimental to this country as a whole, but to the people and the Presidency. Step down and put country over ambition.	3643940414	politifact15416	3
Why are the people letting these idiots run this country? Why does the government have to be the ones to start the NWO?  Why can't the people? #curious	999038245177454592	politifact15416	9
End the witch hunt against the president.	881152693556916225	politifact15416	9
This Justice Dept. is the most corrupt and politically biased in our history.  Under Sessions the only crime in America is being an honest Republican.	2952438056	politifact15416	3
Do the right thing. Resign. But before you do, Recuse conflicted rosenstein from the mueller investigation. Why are YOU recused but he is not. How does that fit with your statement? Or with logic?	3931378032	politifact15416	5
Shame on you! You are the rule of law, nonpartisan, offering justice. Chanting lock her up is beneath your office. #Resign	934296495611895808	politifact15416	9
Sessions is PURE RACIST. ALWAYS WAS A BIGOT!	233233210	politifact15416	3
Jeff recused himself from Russia Investigation. What about Hezbollah and Obama, and Hillary Investigation,, Clinton Foundation,Document Production for Congress and Senate, what about Kerry interference in Iran. WE GET NO NEWS OF ACTIONS. ONLY MUELLER RUNNING UNFETTERED IN HIS INV	952759195417260032	politifact15416	5
you are petty and pathetic and YOU LIED to Congress about Russia	78542972	politifact15416	3
You just can't help being a dick can you mister USAG? Firing #McCabe hours before he was going to retire. There are only two things I like about you. First is that you recused yourself in the #Trump matter. And 2nd, you have been standing up to Trump regarding keeping your job.	762658362198589440	politifact15416	7
#JeffSessions why are you letting McCabe keep his job? #FIREHIM!!! Your damn phones were jammed with people calling your office!! Are you doing ANYTHING?? Why do you keep recusing yourself? First Russia,now Presidential Elections. What next? Sanctuary state issues??	406631898	politifact15416	3
I admire that you won't be pushed around, even by the President.  You are your own honorable man.	715616760	politifact15416	3
Thank you AG Sessions for coming to CA and addressing the politicians of this state's need to protect illegal residents over legal residents, like Kate Steinle.	715616760	politifact15416	3
US resident minorities, but rather, the traitors tell everyone that all the complaints come from US resident Whities.	1523237576	politifact15416	6
have not told the abductor minorities of US resident Whities that there are complaints against them to the/authorities from	1523237576	politifact15416	10
Abductor minorities of US resident Whities at the so-called non profits in the state capitol of Arizona said that the traitors who run the	1523237576	politifact15416	6
WEAK so weak.  If I were Trump you'd be fired for being so weak!  No since winning election if causes can't be pursued.	163308998	politifact15416	5
Shouldn't have tied your hands on this! This is why Trump trusted you was to stand firm!	163308998	politifact15416	6
The honorable thing would have been to recuse yourself before the Washington Post exposed you. Now you may resign.	836041932853895170	politifact15416	5
Why have you not made any arrest yet, of the White House leakers? Can't believe you have not found them yet!!!	456368049	politifact15416	3
if you think Sessions did anything wrong  you better start with Obama,his admin, of course Clinton, and Pelosi.	831984121798881280	politifact15416	3
you guys know it. You can't have the top dog lying about being involved with the Russians. He should resign.	1219165082	politifact15416	5
Time to Idict Obama, Holder, for transferring money illegally to instigate riots, and civil war. Fox has documents. #YEYEEGF	4838353491	politifact15416	5
Mr. sessions has perjured himself. He should resign and disbarment proceedings should be promptly instituted.	3374958269	politifact15416	9
good is responsible. Ethics is fundamental quality. Truth with Fairness over all act as Lateen. Respects	2439674953	politifact15416	9
? 0]0000-	382672020	politifact15416	10
AG HIGHEST INTEGRITY..DON'T GIVE IN TO MEDIA &DEMS PRESSURE.FIGHT BACK..	737830053120184320	politifact15416	3
has no justice	115482618	politifact15416	10
"Not quite there yet folks...
Immediate #IndependentInvestigation of #TrumpRussia Administration"	267762947	politifact15416	3
All these smart people who see no double std between lynch mtg w/ BC while a FED investigation was under way 4 HRC comical!	534588456	politifact15416	8
Time for #Sessions to resign. #Perjury is unacceptable for the attorney general.	802583074353487872	politifact15416	5
#SessionsResignNOW	2596733485	politifact15416	4
"Sessions Lied Point Blank
#SessionsMustResign but we knew he wouldn't bc he's on Team #TrumpRussia covering-up #GOPCriminals"	1934770050	politifact15416	2
Will the department be posting a transcript of the press conference? Notice one printed out as conference taking place.	709509298653626368	politifact15416	5
Sessions Recusing Himself on Just #russianhacking NOT Enough. Sessions must Recuse 100% On ALL #TrumpRussia Investigations	1934770050	politifact15416	2
so if the Press hadn't reported these meetings he would not have recused himself?.. Press still fake right?	581502666	politifact15416	6
Ah another #conspiracy #theorist	1216651544	politifact15416	4
campaigns, Plural! Bi bi Hillary	713476277706031105	politifact15416	0
well if you watched his press conference you would've heard that he considered recusal long before this	4692426673	politifact15416	6
I agree that he needs to resign and face charges for purgery.	812430839673802752	politifact15416	6
"Be a man and resign...no one is asking you to ""politicize"" ANYTHING ...enforce the laws ...show some LOYALTY..bc u pulled a fast one On DT...YOU ARE USELESS!!"	703203117	politifact15416	9
he didn't lie. You have no clue what they are talking about, you're just  a Trump hater.	50814962	politifact15416	6
AG Jeff Sessions please do this Country a favor and resign you have not done one thing for this country since you've been in office	907696835095121921	politifact15416	3
No grounds, there sweet cakes.	3894224714	politifact15416	6
one can hope	788938828593569792	politifact15416	1
"I agree. We need to keep cracking this admin down one chip at a time.
#IndependentInvestigation #TrumpRussia"	267762947	politifact15416	8
"You do realize the real collusion is with BHO HRC and Mueller who hand delivered military grade samples of uranium to the Russians of which HRC sold off 20% of our uranium reserves to the Russians.....
#UraniumOne"	994966231093600256	politifact15416	3
But yet HRC still walks a free woman after lying about illegal servers, deleted emails, Benghazi et al	994966231093600256	politifact15416	8
Sessions did not lie. Listen to his words with this guy	36645269	politifact15416	10
go f your m	809957298923769856	politifact15416	1
Indeed!	812430839673802752	politifact15416	1
No, your're confusing this adm. with the last. Please try 2 keep up	3894224714	politifact15416	6
i will readily admit i cannot keep up with all of the lies from trump and his administration.	1007589068	politifact15416	5
again, your confused with the Obama administration.	50814962	politifact15416	5
do not understand why u hate pres trump the way u do	3894224714	politifact15416	0
Where is the lie?  He met Ambassador as a SENATOR not a SURROGATE.  Which is what he said...	4744826952	politifact15416	9
What, r u DEFENDING this TRAITOR???	222115956	politifact15416	0
here we go again....he lied when he said he had no contact, under oath.	1007589068	politifact15416	6
Listen again. He said he had no contact as a surrogate.  He chose his words purposefully.	4744826952	politifact15416	0
Session just wanted the title in name only. Holder and Lynch did not recuse themselves. they stood up for their President. Unlike Session's.	1482751176	politifact15416	5
Why are you becoming more corrupt everyday of course your hiding something from the American people	757580029	politifact15416	6
Dems get away with anything. Justice department don't do their job!	456368049	politifact15416	3
How about a statement on why he isn't being charged with perjury?	78823439	politifact15416	6
Because he did not commit perjury.	3894224714	politifact15416	5
Yeh he did.  Hope Mueller takes him down alongside Trump.	735961354801012740	politifact15416	5
Perjury is the offense of willfully telling an untruth after having taken an oath. Walks like a duck.	78823439	politifact15416	9
Good Job Jeff. Now lets get on with the business of prosecuting Hillary for misusing her foundation,oh and the leakers !	2588368160	politifact15416	5
"No, you don't understand the answer or the question.   He was asked ""as a surrogate"""	4744826952	politifact15416	2
Sessions was also set up by Obama having Russian ambassadors go 2 the RNC 2 meet him 4 his job! Pretty shady tactic	38078173	politifact15416	8
why didn't he disclose the meetings if they were legit? You cover up things because they are not legit	388910936	politifact15416	6
blind sheep that you are.	50814962	politifact15416	0
And he persisted... Trump #ReleaseYourTaxes What do you have to hide?	585246266	politifact15416	0
I suspect he has a lot to hide. I can't believe he is getting away with so much.	812430839673802752	politifact15416	5
Sessions lied under oath.   Why are rules different for him?	832943339355983873	politifact15416	10
he didn't lie, he answered a specific question	456368049	politifact15416	8
He did NOT lie!	456368049	politifact15416	0
Why should he? Did Loretta Lynch do that? NO!	715007641240616960	politifact15416	9
what a dummy	2994808597	politifact15416	1
#treason jail for him and DJT!	2753532653	politifact15416	6
What do we know about the Deputy AG?	788143523543613440	politifact15416	10
Embarassing that gmhis boss misspelled his name in the big announcement.	43980225	politifact15416	0
Do you mean Virginia DANA Boente?	25097371	politifact15416	6
somehow gett8ng the name of replacement incorrect isn't reassuring #SessionsMustResign	25097371	politifact15416	1
He should #Resign	44465880	politifact15416	10
He obstructed justice, should resign	740127685683367937	politifact15416	6
"Liar, LIAR
The AG should be FIRED

Cause how in the HELL can he be charged w/assessing Crooks n LIARS when he's both himself?????"	796743428717547520	politifact15416	5
the statement might be a lie too	37809623	politifact15416	1
Yea, sorry, don't believe a word of that, like everyone part of Dump's cabinet.	769369333734572036	politifact15416	6
"Curiously selective language. The ""Presidential Campaign"" I fear is just one of many corrupt engagements between GOP and Russia."	35548236	politifact15416	5
Not good enough. Resignation good enough. Jail for perjury best of all. #AnotherTrumpFail	1923526046	politifact15416	6
I'm also recusing myself from speaking about something that doesn't exist sessions is a man of integrity back off	3100064049	politifact15416	8
Sorry, not good enough. Man-up and resign like he said one should do having lied to Congress and the FBI. #HeliestheyALLlie!	495221499	politifact15416	0
interesting that the discussions have been for several weeks, but just got exposed.	19909919	politifact15416	6
"why can he lie to Congress and then just cover by saying ""that wasn't my intention""... Would that fly for any other American?"	179071371	politifact15416	5
"I think he left out the part where he says, ""I resign."""	829434381760610305	politifact15416	5
"Yeah, well maybe you should all resign then if you ""don't know"" what perjury is. #ResignSessons"	374901847	politifact15416	7
Appearance of impropriety. AG needs to be above reproach in opinions of all Americans, not just his buddies.	800029309058580480	politifact15416	6
ha! You wish.The whole admin of 45 stinks.The majority of the people will persist. #ResignSessons #TrumpRussia	826470024177152000	politifact15416	6
Not nonsense. Not at all. In fact it's cause for a trial. This will not be usher aside. Recusal isn't enough	826470024177152000	politifact15416	6
AG Sessions had more than enough time to correct the record during the hearings & in writing.	766599887932850176	politifact15416	8
As chairman of the Senate Judiciary Committee, Chuck Grassley, you can only accept Jeff Sessions' resignation!	3256207677	politifact15416	5
Alleged conversations between the campaign and the Russian government? They're not alleged. They happened.	827173115163652096	politifact15416	3
So it's 100% acceptable to lie during confirmation hearings, and there should be zero repercussions?	290688430	politifact15416	5
Indeed! We need to be talking about prison time too. In addition to #ResignSessions	374901847	politifact15416	5
Full criminal investigation.	374901847	politifact15416	9
Sessions appoint special counsel or quit. Do your job	2708671702	politifact15416	9
The Movie is about to start.  #WWG1WGA	974725502803107840	politifact15416	9
that swamp is massive deep.	553142100	politifact15416	5
said like a true 12 yr old	29022343	politifact15416	4
smart move on his part.	330535580	politifact15416	0
so much for draining the swamp heh?	3385101437	politifact15416	4
Actually we don't know the reason she stays. It could be tenfold. I'm sure it's complicated to say the least.	956297708003831810	politifact15416	2
Why not Cohen still part of trumps gang of thugs!!!?????	944327106158264321	politifact15416	9
keep it up D's.  You will continue to erode away and lose more govt seats.	50868729	politifact15416	9
Republicans should learn from Democrats and not recuse under any circumstances	437126790	politifact15416	3
Now that Boente is FBI GC, how does it work?	770662687160274944	politifact15416	5
9/ Mueller's brief conspicuously did NOT quote the actual language of Sessions' recusal statement in which he assigned responsibility to Dana Boente.	3407386769	politifact15416	5
This is very interesting!	746927667681734657	politifact15416	10
"""Boente was one of the 46 United States Attorneys ordered by Attorney General Jeff Sessions on March 10, 2017 to tender their resignation; Trump declined to accept his resignation."" - why was Trump and Sessions on different pages?"	1548180500	politifact15416	5
11/ automatically be transferred to Rosenstein upon Rosenstein's appointment as DAG? Rosenstein seems to have assumed that he got jurisdiction, but, as Mueller points out, Sessions can also assign duties under s515. Is there a clean paper trail?	3407386769	politifact15416	9
12/ clearly, all the parties behaved as though Rosenstein stepped into Boente's shoes, but there doesn't seem to have been any paperwork in which Sessions re-assigned the recusal duties from Boente to Rosenstein. Seems odd that it wouldn't matter, but maybe it doesn't/	3407386769	politifact15416	7
Sessions wanted to get rid of him but Trump went through the trouble to save his job then allowed him to be the general counsel of the FBI. What was Sessions thinking wanted to fire Boente?	1548180500	politifact15416	5
so much for his big shift to being presidential. Hope Van Jones saw this.	39570802	politifact15416	9
if this is a witch hunt then Sessions is hosting seances and riding around on a broom!	396398075	politifact15416	5
Dodgy AF.	249542612	politifact15416	10
I highly doubt Donnie wrote this or told his press secretary to write it. Sessions is a joke and liar.	737735237367562241	politifact15416	7
this is the man who said that he was speaking from t heart.Truth is knocking on the door again & refuse 2see	2764720327	politifact15416	0
couldn't fit that in a tweet?	124026038	politifact15416	10
lock him up!!	1661191020	politifact15416	0
how can the leaks be classified info. AND fake news? 	3703722136	politifact15416	0
he only recused re: russia basically. :) i disagree with someone who i follow on twitter who i like :)	1046027784890413056	politifact15416	2
any matters related to the campaign...indictments of criminals have nothing to do with the campaign....	782734099245129729	politifact15416	3
Interesting...and why did Dana Boente resign just a few months later?	834411327359741953	politifact15416	3
Likely compromised in this position from some involvement counter productive to the Trump Russia collusion investigation. You can bet his disgraced DOJ & FBI buddies knew and could relate involvement potentially making him an accomplice to the FISAgate endeavor.	1029765993101500416	politifact15416	6
??	2924384930	politifact14187	9
To je super vest.	1667862409	politifact14187	8
Geloof van wel. Toch? Bizar	3344452631	politifact14187	0
NOT!!!	1873548374	politifact14187	0
PLEASE TAKE THIS FILTHY TRASH OUT OF AMERICA AND ALLTHAT FOLLOW HER.ISIS HAVE AT HER. HER BEGGING WILL NOT BE HEARD.	989129311	politifact15137	3
Make up your mind how you feel! Are you for or against him???	23260356	politifact15137	9
Good riddance you little SCUM BAG whore! Take Cher, Madonna, Rosie, whoopi, Baldwin, Moore, Sharpton and the rest of the immoral ANTI GOD, ANTI constitution, ANTI AMERICAN traitor trash with you and don't ever come back! Hope the DAMN plane or boat sinks or crashes on your trip!	1000349636920475650	politifact15137	3
"NAAWP RESPONSE"" MILEY CRUS is a LILY WHITE LYING LIBERAL PIECE of DOG$HYT"	126680253	politifact15137	8
Wonderful! What ashame! These are the kind of women that make it hard for accusers to be believed. Sad for the honest women who are truthful.	2226049880	politifact14832	5
Perhaps shes rurn on Allred	816051203469549568	politifact14832	10
Whoa!!!!  	1380571802	politifact14832	10
This is a satire site bro	237731667	politifact14832	4
Um, that's not our AGs name? Watch out for fake stories.	331890004	politifact14832	6
The first step in stopping this Lynch Mob mentality. As much as I don't like Al Franken he deserves the same.	792040666062729217	politifact14832	6
The Untruth Tweeter tweets fake news.	914086227401461760	politifact14832	9
Aww don't say that blood lmao	1445495652	politifact14742	0
We gone have to use instagram 	1974014731	politifact14742	1
That would be all bad I would not be fucking with that fed shit 	1445495652	politifact14742	1
"bete bgt gua udah siap semangat bikin tulisan trs tbtb lupa sama pemikiran gua sendiri. 

h a d e."	998781169599574017	politifact14742	9
"oh ya. pemikiran gua adalah, gua jd mikir gua pacaran buat apa yaaaa? status kah apa kahh? dan ternyata gua pacaran karna gua mau ada orang yang bisa ngerti gua, bisa bikin sama sama happy, bisa apa lagi ya, bertukar pemikiran dsb. 

TAPII"	998781169599574017	politifact14742	3
setelah di pikir lagi, kayanya gua gak perlu cari pacar buat kaya gitu, karna dulu pas aq pacaran aku gak dapetin itu semua cuma beberapa hehe.. malah gua dapet semuanya itu dari temen...	998781169599574017	politifact14742	9
jgn ketawain gua ji	998781169599574017	politifact14742	0
jadi kalyan cari pacar untuk apa genk?	998781169599574017	politifact14742	5
Mine literally just crashed and updated itself 	372902951	politifact14742	6
Super unorganized	372902951	politifact14742	4
Im gonna miss vine cause I used it for Anime edits and they were v cool	504435926	politifact14742	6
Hahah i only use facebook and twitter and its enough for me xD	20864365	politifact14742	5
Facebook chat is only i use haha.	177736055	politifact14742	5
hahah Facebook is kinda random but I can say the same for twitter 	20864365	politifact14742	6
This is true lol. Though Facebook is a bit more personal.	177736055	politifact14742	5
Fun!!!!!! That would be great! Maybe we can do a video together!	33441342	politifact14742	6
Saaaaaaame...I'm not good at explaining stuff 	33441342	politifact14742	6
Right???!!! I'm not so impressive. 	33441342	politifact14742	10
Dawwwwwww that sounds so nice!!	33441342	politifact14742	5
ndahhh sepotong dmn... hahahah	58760460	politifact14742	9
I'm a huge fan of your tweets	834732600	politifact14742	10
they should start calling me sully the savage	1260502718	politifact14742	1
At least make it your new Twitter name	834732600	politifact14742	10
some mans is prolly watchin his corner store get robbed rn bc officer johnny was too busy making a thirst trap lmaooo	2466404893	politifact14742	6
Hey! We have recently released a new version of the app! Can you please update and let us know if you're still having trouble?	2409543974	politifact14742	5
Hey, I have already got the new version it was updated about a week ago I have just checked it but I'm still having problems .	893761929411514368	politifact14742	5
We may need to look further into this. Please use provide us with more info by going to http://spr.ly/help  and selecting the options that match your issue. You'll be able to enter details about what you're experiencing and submit a ticket at the end of the form 	2409543974	politifact14742	2
I have done it thank you 	893761929411514368	politifact14742	10
My phone did that for a while, kept disconnecting from WiFi too but I cleared out a load of crap off the phone and it works fine now!!	75847866	politifact14742	7
Sick of seeing you every time I go on Twitter	2386496385	politifact14742	10
Sorry hosh jarrison I do pills	2675458503	politifact14742	10
Ew do you, bit skanky	2386496385	politifact14742	10
Ama shume mut u kon breeeee 	1671343759	politifact14742	0
Ma thejke valla, tb to nklas t'tet a kur u kon ky senzacion lol	363194426	politifact14742	0
"Nashta n'2012 ose 2013 ama kur ishin do pytje pak ma ""interesant"" edhe ti bojshin si guest lujsha me dit kush o "	1671343759	politifact14742	6
Hahahahha oh dite te arta kan qen ato, qajo u kon gajlja jon ma e madhe lol	363194426	politifact14742	9
Please don't 	749224691995250689	politifact14742	1
OMG NO 	200428912	politifact14742	4
No. It is false news.	2409543974	politifact14742	0
pinaghirapan ko magstreaks tas ganyan WOAH	865476431173701632	politifact14742	0
Don't let anons stop you	1156256852	politifact14742	4
anon didnt, the question did	551731319	politifact14742	0
"Ketawa ketiwi sendiri bacanya sambil questioning myself,  ""ha kok bisa gitu ya jawabnya? "". Terus mikir, ternyata aku pernah berpikir seperti itu ya heheheh"	1032805447	politifact14742	3
"Beberapa jawaban yang bikin aku mikir,  ""loh kok gini? Bukan aku banget kaya gini sih"". Well emang heran sambil ketawa kalau jawabanku dulu ada yg bener2 kontradiksi dengan pemikiranku saat ini"	1032805447	politifact14742	3
Satu hal yang aku sadari, kalau aku bertumbuh seiring dg berjalannya waktu dengan cara berpikir yang berbeda. Semakin ke sini semakin menyadari bagaimana diriku sebenernya tanpa mengikuti trend dan arus yg ada dg menghilangkan identitas diri sebenernya hanya karena ingin diakui	1032805447	politifact14742	3
Wih, bertumbuh itu indah ya. Puji Tuhan	1032805447	politifact14742	9
This is irony as I never expected Whatsapp to not work! Datacenters!	17437583	politifact14742	6
Lost some good snaps cause snapchat shut down before I could save them	3863354001	politifact14742	10
I am seriously so grateful that I can even have this as a problem!	2844629277	politifact14742	8
why did it link.....fuckk u	886919277764198401	politifact14742	0
Let me shut up and mind my business because I be the main one telling people to mind their business lol	345065197	politifact14742	6
Our beginning	793872707494576128	politifact14742	4
No they are not. Don't believe everything you read on the net, in newspapers or social media.	173885747	politifact14742	6
Litro cringing so hard	369060161	politifact14742	4
"SnapCash wasn't capable to battle with other payment & money transfer apps such as ""PayPal and Venmo"", instead it has received a bad reputation for money transferring and misusing behavioral by the users."	927842627600478208	politifact14742	7
But this may not cause Snapchat losses, and It have been safer for Snapchat to abandon Snapcash than risking their reputation.Snapchat needs to be focusing on the decline of their engagement rate after their last redesigned Nov. 2017	927842627600478208	politifact14742	0
Why was I so brave for?  it is still so cringe and embarrassing when I think about it today. Wtf was I ducking thinking ughhhhh I hate myself. I think about it every week at least once before I go to bed. I hate myself for it so much. So embarrassing	921063266918502401	politifact14742	6
I hope not omg	1138902686	politifact14742	1
wait what	2268089305	politifact14742	1
this girl I know told me Snapchat was shutting down but I think it's a hoax	739012553087418369	politifact14742	8
