text	user_id	news_id	cluster
Thought it was some Mexican guy? Different fire?	301239294	politifact14863	0
nigger	4440467608	politifact14863	0
S.A.M.E	3590605157	politifact14742	0
the logic of that supposition escapes me.	19747338	politifact1731	0
Nde	797813722005831680	politifact1731	0
Keep telling yourselves that.	146459577	politifact1731	0
But is he a Muslim??	16048408	politifact14863	0
Let her go.	834672494	politifact1731	0
That is from October...	125630525	politifact14863	0
Fake. Graham knows.	163706419	politifact1731	0
I don't care.  Do U?	867367905062793218	politifact1731	0
Unbelievable or true? My 1999 Ford Escort is still rocking and rolling down the road? True. #Ford #Highmileageclub	755478952198623232	politifact1731	0
BY END OF 2017	344786218	politifact14742	0
Cheating!! Cheating!! I am shocked!!	1583065752	politifact14859	0
And that it will hurt them in the midterms.   Logical.	938210997281656832	politifact8085	0
el mohem teb2y tetamniny ba3d el trial ya helwa matensish	763893530167242753	politifact14742	0
I read it when I was a graduate student.	33267001	politifact7618	0
He spoke English. What is there to translate?	39000552	politifact8085	0
Which people?!?!?	69092558	politifact1731	0
Time to bounce.	1012786918122192897	politifact1731	0
You say #Kashoggi I say #Benghazi	88845750	politifact1731	0
He's not lying.	118877162	politifact8085	0
 Take your tin-foil hat off Franco	856715581881556993	politifact11770	0
Yet he was linked to JFK assassination. During CIA. 	3256096320	politifact1731	0
Oh Lord.	3242762114	politifact11770	0
Seems clear...	97792916	politifact7618	0
Love them 	704936034367369216	politifact1731	0
Article also says the Davis statue will be melted and smaller black lives matter leaders cast	811066763823775744	politifact14128	0
In other words, he was actually under par.	23995869	politifact1731	0
What dude?	513992431	politifact14742	0
Obama administration approved $200G grant to group with Al Qaeda ties	917248685255417857	politifact11770	0
normalizing a tyrant is adorable.	14253400	politifact1731	0
I don't care. Do u?	760963978071793664	politifact1731	0
No, an Independent	1610641790	politifact11770	0
So stinkin cute!!	864656454875320320	politifact1731	0
This is 2018.	1112020050	politifact100	0
I proclaim November 6th to be the Day of the Burning Bed	328582194	politifact1731	0
LIED eight times	781491938037997568	politifact1731	0
This is a joke right?? 	1119460158	politifact1731	0
WTH?	338034201	politifact1731	0
Jeeze.  Now this a first.   Every single thing that came out of his mouth was right on.   Keep crying.	92412714	politifact1731	0
Get it done #Senator	31045384	politifact100	0
Yeah, reaping the fruits of their labor.	909537780912480256	politifact11770	0
Stand your ground Jim! nvrdrmp; #prgrsv19/20' 99%	798038585874247680	politifact8085	0
Captain Spaulding?	137812539	politifact1731	0
Now THIS is true racism!!!	521754789	politifact8085	0
Indeed. Fuck him.	130319908	politifact100	0
Then move to Europe or South America	28649773	politifact11770	0
This is 2018.	1112020050	politifact100	0
Israel is a terrorist state just like Saudi Arabia	929090272792850433	politifact8085	0
0 credibility with me.	499077803	politifact1731	0
And display more signs of how awful her family is?	836799934330519552	politifact1731	0
Gotta pay for those seminars and the extra employees to clean the bathrooms	1003824649367670784	politifact1731	0
Add ME to make streak	998100667	politifact14742	1
Bot, bot, bot.	130938557	politifact100	1
"Someone should put a sign on her back that they use in school like"" kick me hard"""	988940205800546304	politifact1731	1
Dementia	1473220550	politifact11770	1
Orlando Anderson killed tupac then Anderson was killed in 1998	2195253714	politifact1731	1
Hardly	913046976614113280	politifact1731	1
Cult45	92146238	politifact11770	1
"saying ""I think he's a fucking idiot"""	1563389587	politifact14742	1
he probably was the get away driver	1004043101327982597	politifact1731	1
"""i don't know what this is, or what that is, and here's a half-assed opinion on this, and here's ignoring a successful investigation on that, but you should listen to my weird diatribe about my bernie boner anyway"""	101914269	politifact100	1
C Bernie	196929671	politifact100	1
Gives Head Man Walking	2181075367	politifact1731	1
and no I don't think is even true. If it was the pro Hillary channels would be having a Field day with this even Stein would	758319042222587904	politifact13544	1
Brianna held his feet to the fire 	777802487466168320	politifact8085	1
This is fake 	614824046	politifact15129	1
God I loathe that thot	222501533	politifact1731	1
Figures	413082565	politifact14863	1
I'm sure she's hard at work planning the outfit she'll wear 	444919661	politifact1731	1
But not all	1485486822	politifact11770	1
This is a lib lie	67461516	politifact15108	1
She'll be hired either by CNN or at Columbia University to teach alongside Hillary!	260435415	politifact14643	1
Unfortunately	1022538823375323136	politifact8085	1
A ese chancho    que verguenza	926657787966492672	politifact1731	1
0 followers	4831515354	politifact8085	1
"""Yet"""	129346495	politifact14742	1
It was an orchestrated invasion by #Leftist!	2781915652	politifact8085	1
Absolutely	3537693677	politifact14666	1
Both	4653548520	politifact1731	1
"Please tell me he shouted ""have a pizza this!"" as he chased him out the store?"	21575948	politifact1731	1
"""I think that shows hes a president who's willing to listen to advisers"""	15824967	politifact10877	1
Hang him	816807066253856768	politifact14863	1
Normalizing the crazy	44412521	politifact1731	1
"Cnn edited it  
Let THAT sink in

#fakenews"	3248494449	politifact8085	1
But the paper	883426626	politifact1731	1
The only things that have a hold over Donald are meatloaf & ice cream!	1852669202	politifact8085	1
BOYCOTT	136021369	politifact1731	1
"""How dare you repeat the things I have said and won't apologize for saying!"""	15281814	politifact8085	1
Both	610469296	politifact1731	1
Bot	879768064857972736	politifact8085	1
"""Migrants Say They're Unwilling Mules For Cartels"""	827972902909718528	politifact13305	1
Why is this news	724704638398668802	politifact1731	1
As he took the call from a Russian reporter earlier who claimed had dirt on Trump.	169483470	politifact1731	1
The WH yanked his press credentials	29061853	politifact8085	1
Hang his ass	780445202788024320	politifact14863	1
Right, but she'll blame Morgan for being blackballed.	3033470556	politifact8085	1
GENIUS	264918484	politifact100	1
"""Migrants Say They're Unwilling Mules For Cartels"""	827972902909718528	politifact13052	1
Absolutely	36363518	politifact15129	1
#SaveTimelessSDCC #savetimeless	770373873036500992	politifact1731	1
Bot	450164053	politifact100	1
"""he's"""	18778999	politifact100	1
They probably feed her to the pigs  That area is known for that	30169365	politifact1731	1
This is fake	461675063	politifact14863	1
Precisely 	727669310865481728	politifact7618	1
Is it a new pp session with DJT!	118230689	politifact1731	1
So does Donald Trump	23983183	politifact100	1
""" in this particular situation"""	461807177	politifact100	1
Weak tea, Senator: #caucuswithdems	879739719592103938	politifact1731	1
Bot	3997431972	politifact8085	1
#ImWithHer	898258906635481090	politifact11770	1
Trying to do the same thing	438438669	politifact14742	1
"He could have just stopped at ""There is a total and complete lack of understanding at the White House"""	4765796594	politifact1731	1
Absolutely	2609501908	politifact1731	1
El problema es que abc no figura jajajaja	803679775	politifact1731	1
Ass	1734951091	politifact1731	1
I think George's head was about to explode when Jon was speaking	891436743785885702	politifact1731	1
Agree	812171729468461056	politifact1731	1
No I would not	27973524	politifact8085	1
Democratic leaders are not at rallies stoking up the base like Trump	902707452331905027	politifact8085	1
Damn	989810760	politifact1731	1
Bot	2945911918	politifact1731	1
Actually, HE might have destroyed his own reputation	18662999	politifact1731	1
Interesting	3522317776	politifact1731	1
That's the sole reason why this this statue was enacted	2506148916	politifact8085	1
Pardon Peas 	423305299	politifact1731	1
#BuildTheWall	19477874	politifact8085	1
Yes because this time it affects her	265035083	politifact8085	1
Bot	435284934	politifact1731	1
Clinton herself has come to the attention of the FBI twice	3311166687	politifact12773	1
Interesting	558773626	politifact11770	1
He wasn't a journalist	1146414518	politifact8085	1
What you said	980463478405136384	politifact100	1
Perhaps Sunday School would solve the problem	24942713	politifact100	1
SOMEONE WHO IS UNDER INVESTIGATION BY FBI REALLY SHOULDNT BE THE PRESIDENT OF UNITED STATES OF AMERICA #potus #current #45	767802095168651264	politifact8085	1
Absolutely	735856962299002880	politifact15129	1
Shutting it down with wine like she does best	491812282	politifact14742	1
Interesting	818358278086344704	politifact11770	1
Another shitty call on 3rd n 2 that the rookie WR bailed them out on with a great grab	2699502806	politifact100	1
Prank	576941777	politifact14052	1
"Please just say he lied
Untruth will cloud the issue

He freaking lied"	3295955777	politifact1731	1
who is the idiot gonna belive this	921120720129847296	politifact14863	1
Or a Congressional WHITE Caucus	127347561	politifact14666	1
Bot	888912784532135936	politifact1731	1
Monica isn't a victim	4893086944	politifact11770	1
I really so true by a guy that shouldn't be there	998977871577202688	politifact1731	1
Interesting	725056094192701444	politifact8085	1
"""split votes in the general by running in a primary"""	4907352167	politifact100	1
Freaking unbelievable 	1056594619708960773	politifact8085	1
Every time I open it will just crash hbu	3371014282	politifact14742	1
Anybody would be upset about being falsely accused	80783366	politifact1731	1
Nazi	885786445704683521	politifact8085	1
they'd be much prettier if they just smiled.	1043570135661973505	politifact1731	1
Exactly!!!	2149745761	politifact8085	1
Bot	950756502	politifact1731	1
The Jags cart off a starting WR	256573481	politifact100	1
This is what happens when you give a trillion dollars in tax revenue to the richest 1%	458909796	politifact1731	1
The people have spoken CAN YOU HEAR US NOW	1049746037865369601	politifact1731	1
Busted	1055882205111742464	politifact8085	1
Damn	878294653702856704	politifact1731	1
"""You just brought a knife to a pizza server fight."""	601421046	politifact1731	1
Agree	812171729468461056	politifact1731	1
Figures the choice to pardon would be between two white turkeys	37792910	politifact1731	1
Exactly	1032777174250598400	politifact1731	1
We get it Mike move on!	546961396	politifact100	1
Is this a healthy looking person?	155986770	politifact1731	1
Pig	1029235740964675584	politifact1731	1
You bet	831183212273606657	politifact15129	1
Monica appreciated him  at the time	1014463635375230976	politifact100	1
That would be all bad I would not be fucking with that fed shit 	1445495652	politifact14742	1
Nazi	493775106	politifact8085	1
EXACTLY	1001838542316687362	politifact8085	1
Now he'll find out if the fact that he wasn't  known that much was a minus or a plus	15808113	politifact11770	1
He shows he lacks the temperament for this job	2277928561	politifact1731	1
8645	337932823	politifact1731	1
Damn	1229074141	politifact7618	1
Exactly	873715295088779267	politifact1731	1
Plus he said that earlier in this thread lol 	844026584	politifact1731	1
#RIPX 	1009540307036327937	politifact1731	1
#Time4EndlessDelayToEnd #ConfirmBrettKavanaughNow #WomanStandingWithKavanaugh #DemocratsDividingAndDestroyingAmerica	321170135	politifact1731	1
Agree	697011506794360832	politifact8085	1
Exactly	1069852626	politifact1731	1
he's just beefing up his resume for a leadership position with the women's march	19647628	politifact8085	1
"you would have been much happier having a family 
You look miserable selling your soul defending the Regime"	742133081910321152	politifact12773	1
CITATION	711238588382498816	politifact8085	1
Who gon be the first person that tries to six degrees of separation him to Drake?	728002118	politifact1731	1
Exactly	2521805227	politifact1731	1
Bull hockey	1321522453	politifact1731	1
Banning stupid would certainly drain the DC swamp fast.	1018877774617071616	politifact100	1
He	1059819714959024128	politifact1731	1
funny but the fact that Justice Ginsburg is half senile doesn't bother her	761676581253345280	politifact1731	1
This is scary af	1015690984636772352	politifact1731	1
That was yesterday	988467693014560768	politifact1731	1
#goodoleboynetwork #WTFiswrongwiththeseidiots	294240963	politifact1731	1
Exactly	237158283	politifact1731	1
it kick's ass	832821812689920001	politifact11770	1
Damn	2545789978	politifact1731	1
He should be tarred and feathered	1034485127064121344	politifact8085	1
Exactly	305274858	politifact8085	1
blablablablablablablablablalbalblalblalblalblalb	2784587304	politifact1731	1
Agree	222149622	politifact14863	1
Who else thought this was bill Cosby at first glance	3696539836	politifact1731	1
go f your m	809957298923769856	politifact15416	1
Damn girl this is huge 	810699228422881280	politifact14859	1
Very coolBless hisNerve	823092002610888704	politifact1731	1
AKA he wants the chair	1006283563292086278	politifact1731	1
Citation	1015660688553832448	politifact8085	1
Brett Kavanaugh 	1015424369701449728	politifact1731	1
Exactly	831308462353219584	politifact8085	1
It will, that's what banning is	876205200876359681	politifact8085	1
Crooked Bernie	2356340755	politifact11770	1
Exactly	147356503	politifact8085	1
Actually there are two more suspects out there they need the other two	1008216338530295808	politifact1731	1
I'm not	377118217	politifact11770	1
victim	948507040636440576	politifact100	1
Maybe he was angry that his face tattoos weren't as cool	1458971227	politifact1731	1
"""ABC analysis"" "	3298343722	politifact1731	1
Exactly	916432473805946882	politifact14742	1
No chance	32683075	politifact11770	1
will have to watch that halloween filter tutorial then xx	767170567636213760	politifact14742	1
RIP	864677701600264193	politifact1731	1
Like most people on here are saying his dumb ass was probably bragging about it 	3309192410	politifact1731	1
Correct!	830995368741449728	politifact1731	1
That would be C	23931724	politifact100	1
"""Compassion Theater"""	930906800	politifact1731	1
Well he is	3369944015	politifact8085	1
Exactly	829245668199915522	politifact1731	1
Je m'en bat les couilles	1742393616	politifact14742	1
It doesn't look real 	52900616	politifact1731	1
Exactly	34106576	politifact1731	1
Congress has been lacking for years drain the swamp	381837374	politifact1731	1
Please don't 	749224691995250689	politifact14742	1
"""Jimmy who?"""	858265464811782144	politifact11770	1
Perhaps using his preferred vernacular a fair dinkum dickwad	2616793124	politifact1731	1
THAT is #CNN	4285673799	politifact8085	1
Laughable and not acceptable. The only way forward to preserve the integrity of DoJ is for him to resign immediately.	93904951	politifact15416	2
Que partido habra visto este, el hecho de haberse defendido todo el partido y haciendolo bien, no significa que podia ganar el partido, de hecho con un solo punta jamas le va ganar a nadie y menos haciendo hora, lamentable como los arbitros se prestan para eso	831230385384280065	politifact1731	2
"baby girl who hug jimin said; "" I'm gonna going to marry jimin"" while me : ""I'm gonna going  marry jimin too, then who's mistress between us? lmao"	952770810476769280	politifact1731	2
The Patriots also won the super bowl in 2003 and in 2014.	967757235014205440	politifact100	2
He was repeating what he said in English to French for the Canadian citizens that only speak French. He does this when he does a  press conference	1245066090	politifact8085	2
"""Friend of Russia"" is hardly a characterization that will energize another Bernie campaign. For one thing it will turn off moderates who innately fear a Stalinist streak in Socialists."	2415248388	politifact11770	2
Background checks fail for several reasons, including medical privacy, lack of a criminal background, poordatabase infrastructure, and the defining of what constitutes a faulty background that disallows gun ownership.	948507040636440576	politifact100	2
"""We just concerned if he speaks,more than 5 minutes.He gets off topic,and begins to say things like"" wow your people are really short,or your wife hot"""	36734992	politifact1731	2
Little, who is already serving multiple life sentences, reportedly began speaking to investigators last spring in exchange for a prison transfer after losing an appeal.	28785486	politifact1731	2
"""I want a candidate that reflects my race, so we can take on those racists on the other side!"""	980280312184868864	politifact11770	2
If Ted Cruz was hanging around a dark alley, I'd avoid him because I wouldn't want to buy what he was selling. If Lindsay Graham was there, I'd call the police.	388150165	politifact1731	2
If driver detained & released, where is other teen/man who fled as well?  How could Antwan Rose be considered armed & dangerous if two guns were left & recovered fr the vehicle?  Couldn't Michael Rosefeld, 30, presumably in shape, just chase him?	961643913672044544	politifact1731	2
Thomas Edison dormia 3 horas al dia	3091717551	politifact1731	2
"'Talent' doesn't mean representative of the people. Most of the 'new blood' the dems are throwing out are bought and paid for by corporations. 

Harris was Attorney General in CA and refused to prosecute Mnuchin's financial crimes because he helped fund her campaign."	1305655086	politifact11770	2
"A 2000 study found that the implementation of the Brady Act was associated with ""reductions in the firearm suicide rate for persons aged 55 years or older but not with reductions in homicide rates or overall suicide rates."	473900495	politifact100	2
"Why ""definitely goes for Biden"" when Bernie did too -- how about ""definitely goes for Bernie?"""	35662401	politifact100	2
"Sadly, I believe there is a complete and full understanding of the effects of his attacks on the media. This is the type of behavior he's been promoting. Let's not forget one of his first questions Trump asked Comey: ""can we put reporters in jail?"""	957464690896097280	politifact1731	2
This moved me in a way I can't explain. Bless you for sharing & all you do for us.	2976691072	politifact100	2
"But wait there's more! I starred out Rword:
""This bitch is r*tarded - literally and figuratively.""
""What is the r word stroke face is talking about?""
""Nobody really gives a shit what you think ya slack jawed whore""
""What is wrong with Maysoon chicks mouth? Shit looks r*tarded"""	229665860	politifact8085	2
"Bernie and Jane's philosophy appears to be ""Do as I say, not as I do."" 
#GreenNewDeal"	2232082086	politifact11770	2
Background checks fail for several reasons, including medical privacy, lack of a criminal background, poordatabase infrastructure, and the defining of what constitutes a faulty background that disallows gun ownership.	948507040636440576	politifact100	2
"What will her jacket say this time ?  "" These aren't our kids"" ?"	28957872	politifact1731	2
When I was watching the documentary regarding the Long Island Serial Killer & LISK they interviewed the FBI and they spoke specifically about the Truck Stop Murders. The FBI had estimated that there where about 200 murdered women & over 2000 serial killers in the USA.	276239681	politifact1731	2
"""Last week, someone sent devices that were meant to look like pipe bombs to two former presidents, their first ladies, congressional leaders, and an ex-CIA chief."""	2502895924	politifact11770	2
You expect someone who is 50+ remember everyday of his teenage years? You expect a high school kid let alone college age to know exactly where he would be in 36 years & not try to fit in with peers? He never claimed to be a saint.	822667288214142977	politifact1731	2
Dems had Presidency and both houses of Congress in 2008, but did nothing on gun violence.	784950311765106688	politifact100	2
Yeah, that's par for the course. I only wonder if they're going to make her bleach her hair blonde and wear a tight cocktail dress at this point.	4528688195	politifact8085	2
"RT, 2012: ""In the event that Romney wins, we may have to enlarge the defense budget,"" Dvorkovich told delegates at the Russian Future session of the ninth-annual Yalta Meeting."""	827972902909718528	politifact10877	2
I feel pretty certain she wasn't here when it happened and was not in fear for her family and friends who work on the Strip as do I. I heard what I thought were fireworks & alot of screaming I didn't imagine it would be a terrororist attack. And then within seconds my son texted.	758383680767168515	politifact8085	2
Es cara la objetividad en Paraguay che	599246599	politifact1731	2
1) In Q2 2018, the U.S. market installed 2.3 GWdc of solar PV, a 9% year-over-year decrease and a 7% quarter-over-quarter decrease.	608492356	politifact8846	2
"Teflon Bernie always has one reason to explain his votes that absolves him from criticism from his supporters. #CrimeBill #MagnitskyAct #FundsForWar #GunsDontKillVermonters 
Hillary was a Goldwater girl, but at least Bernie didn't even vote until he was 40."	4862071938	politifact100	2
3) She has Changed the Details on her Statements  about the Year it Happened & the amount of People in the Room. That's a HUGE Deceit	319158918	politifact1731	2
"""I voted for Trump and believe everything I read."" ""What are facts?"""	2197383323	politifact14863	2
Ahh y eso significa que otros deban recibir millones en publicidad sin sentido?? Creo que lo de bobo es otro jajaja	183856192	politifact1731	2
We NY'ers have seen this whack-a-mole Rudy before. In May 2000 Mayor Rudy held a press conference & announced he'd been seeing Judith Nathan, and was using this press event to tell his wife, Donna Hanover, that he was divorcing her & wanted she & the kids out of {MORE}	299273962	politifact8085	2
Nope I don't think so most have already walked or are walking away. #WalkAway	15842953	politifact11770	2
"Incrementalism. Decades ago, the anti-gun lobby realized that gun confiscations won't work. So the next step was to go after individual components that make your firearm work.

""We don't want your guns!! Just your foregrips, scopes, lasers, and everything else."""	191076433	politifact100	2
Science proved that ice melting in water makes it even more THICKER not adding more volume to the existing water.	754411647138091008	politifact1731	2
3) 26 received an F rating by the NRA in 2018. (If not incumbents or in the House, they may not have a rating).  The NRA has endorsed the opponents in 22 races;	809870913047035905	politifact100	2
You're being disingenuous.   As I'm positive you are aware, Jane inherited money and they bought a very modest lake house.	119582474	politifact100	2
Oh look--- it's Bernie's will fully ignorant stan. Where have I seen that before...	138168339	politifact100	2
How about we just give teachers AR-15s in a lock box in their rooms so when this happens again they have the 'big guns?'	2332277120	politifact100	2
"Teresa Shook and Bob Bland, organizers of the 2017 Women's March, recruited Sarsour as co-chair of the event, to be held the day after Donald Trump's inauguration as president. According to Politico, Sarsour had by then become the controversial ""face of the resistance"" to Trump"	966716807452258304	politifact11770	2
Te juro que si, pero una vez que empezas no podes dejarlo ahi.. Es como la droga	1005601273905893376	politifact14742	2
Correct! Lets keep praying cos there is power in prayer. Lets pray4the truth2triumph.I cried jst watching her give her testimony.I listened2her & so did many ppl around th globe,  she didn't say jst anything 4the sake of it,where she cldn't remember she said i don't remember.	88784616	politifact1731	2
Yeah, because she was. In terms of education, activism, employment, etc. she was the most qualified. You can keep not offering up any evidence of rigging and try to redirect but I don't play that game.	773017074775896068	politifact11770	2
"Absolutely I enjoy our civil discussion.
We can agree to disagree as well as continue to learn from each other .
#LickAWitch"	754832555501817856	politifact100	2
After some back and forth, a version of the Brady bill resurfaced that reinstated the five day waiting period. In November 1993, Sanders voted against that version	16721452	politifact100	2
"They should lock her up and her kids too, arent they ""immigrants""? ;( #letmypeoplego"	1242290058	politifact1731	2
Also at Eugenies' wedding when PH looked scared to death and was jittery as hell and all DINO did was dismiss him as if he was a nothing. PW was stoney faced but Kate was concerned for them both. Then all was revealed,she tried to upstage with pregnancy announcement,who does that	1044637666518683649	politifact8085	2
/2 Attacks against the U.S. peace-keeping force soon began. In 1993, two U.S. Army helicopters would be shot down by rebels, killing 18 American troops Bill Clinton, by then president, ordered a withdrawal	20182089	politifact100	2
30/ Panicky NY agent thought he did the right thing by pulling the fire alarm.	1469438148	politifact8085	2
