text	user_id	news_id	cluster
Curious, how long has it been..you without a soul. You dont seem to care bout children..all you want to do is blame the black guy. And you show me those stats.  you just are soulless.	754556555790389249	politifact14920	0
Special prosecutor?	2733321497	politifact1084	0
"Whatever position, he has already been groomed!
Strap yourselves in, it's gonna be big!
The frustration he had been living with will come to a great fruition and satisfaction for him!
He will finally see justice, because he believes so strongly in it! 
#Trey #WWG1WGA"	4484423373	politifact1084	0
Now I want spam,spam,spam!	987148217744670722	politifact11021	0
It does.	18038566	politifact14920	0
City > Charles Dickens > The Pickwick Papers (1952 film) > Pickwick (1969 film) > Internet Movie Database > OpenStreetMap > Nokia > Foxconn	852933395952939011	politifact14920	0
Yes Yes & Yes	318721919	politifact14700	0
Thanks, Glenn. I'll check it out. I appreciate your explanation! Have a nice evening.	67211693	politifact14920	0
Holistic medicine	2613882500	politifact11021	0
I understand that feeling, but when I looked at the list of income levels I was blown away.	872049236560556035	politifact14311	0
#NetNeutrality #TrumpRussia #TrumpBrokeTheInternet #TrumpSexPredator #Dotard #FuckingMoron #MagaMoron #Cult45 #Resign #ImpeachmentIsComing	4499430739	politifact14920	0
Thank you so much!  Merry Christmas also, to you and yours	351856276	politifact14311	0
hahaha	976105556174778369	politifact14920	0
He's not here to admit or deny her accusations.	2465314989	politifact98	0
hes a POS!	2798597559	politifact13559	0
Give em some line and play them in slow. Don't jerk the hook out of their mouth.	834938475661176832	politifact14920	0
There was nothing good about his platform, you're just painfully stupid and lazy 4 sippin the koolaid. #EducateYourself	3302164796	politifact14920	0
Ayup.	20637214	politifact10945	0
I was speaking only of Executive Orders. I thought you were saying neither EOs nor signing statements have force of law. EOs do. But maybe I misunderstood your initial statement?	875925518348046337	politifact14920	0
may each and every one of them hear kittens cry in there sleep	207301814	politifact11021	0
this is fake.	745695449261162496	politifact13559	0
why isn't the media talking about this???? I don't get it. This is deplorable and people need to hear this esp on TV!!!	2539915043	politifact13887	0
I love all animals also this is Justice as a baby tho he no baby anymore	1053612387255967744	politifact14311	0
Death penalty please	850978928	politifact14700	0
And hadn't destroyed evidence.	334555988	politifact10945	0
City > Charles Dickens > The Pickwick Papers (1952 film) > Pickwick (1969 film) > Internet Movie Database > OpenStreetMap > Nokia > Foxconn	852933395952939011	politifact14920	0
U ok hun?	820164434	politifact11021	0
These battles have to be fought one-by-one,don't they?Pity,these people are so bass-ackwards that what used to pass for serious thought,is now just emotion & hate,determining their arguments;THEY SHOULD LOSE ON THAT MERIT ALONE	823246172995407873	politifact14920	0
"Albany, NY is where I grew up as a kid.
I live a stone's throw from there now. This is sickening to me."	998067089960251392	politifact15334	0
Fake.	914086227401461760	politifact14908	0
Between January and May, South Africa imported 50t of table eggs, valued at US$74 000 (about R980 000), with the bulk coming from Brazil.	802025943682478084	politifact11021	0
why campaign in IL?!?!	338825282	politifact10945	0
Would someone tell Sen. Schumer to read her transcript and remember what she said to us. He should be so ashamed.	36775314	politifact10945	0
For I shall respect ya for ya kindness n respect so I know what ya n I may speak n learn of other things in life together I brother	1053612387255967744	politifact14311	0
Don't be jealous.	224624452	politifact14920	0
Drain the swamp, Donald! Rain the swamp!	817385305904971776	politifact14920	0
Yeah because you can see every single person there and you're a brilliant judge of how old people are.	480252482	politifact14311	0
Oh MAXINE!!	825437653021683713	politifact14700	0
As if regulations in place by Obama's Administration, which allowed certain percentages of rat contained in your prepared food and still cost govt billions of dollars to monitor compliance (to still have a percentage rat parts, miscellaneous fibers, etc. in it), protected us. 	961358445873192961	politifact11021	0
Right no other news outlet reporting it, suspicious.	82269683	politifact14095	0
#Resign #ImpeachmentIsComing #LockThemAllUp #TheResistance	4499430739	politifact14920	0
"It's all just gaslighting.

Shrieking void continues to shriek."	940965351436800000	politifact14920	0
"This is FAKE, I researched it earlier today and there's NOTHING ""out there""."	1046534783155752961	politifact14095	0
Govt raisins	503492598	politifact11021	0
And the tax he forced over Canadian aluminium and steel won't go for Canada easily	846966777779294209	politifact11021	0
Don't be jealous.	224624452	politifact14920	0
The original law was written in 1997 and then modified in 2002	866613100467847169	politifact14920	0
SON OF A FINCH!!!	464247737	politifact11021	0
If by wealthy, you mean anyone that pays taxes then yeah, you are correct.	2379646368	politifact14920	0
Mueller has presented almost 300 sealed indictments during his investigation. Seems like he is doing his job. Time will tell	822255598515396608	politifact14920	0
satire?	386081713	politifact13559	0
Is dat contaminated with salmon, were Major Recal! Call da lutenuent!	3319440050	politifact11021	0
Neal knows.	19523616	politifact14920	0
McConnell has finagled all kinds of Senate rules to work with his tiny majority. Including nuking the filibuster for SC judges. I don't want to argue anymore about this. We are on the same side. And every piece of leg we pass in the House will be a roadmap of what can be.	246614895	politifact14311	0
are we on IQ84 now...	2654437392	politifact15206	0
Good thing she didn't have a message. FFS. Tired of these idiots.	775529503082876928	politifact10945	0
Olive oil is my favorite oil . I put it with the cheese and beans	2551158559	politifact11021	0
Go Steelers! #TNF	321153879	politifact14311	0
Jeeeezus i knew someone was going to quote title 38  I still said what I said though.	3751150409	politifact14920	0
The remains of the knight in the corner that fell into the mincing machine.	485126269	politifact11021	0
Top 1% Republican only president	757356182893916161	politifact14920	0
So, are they going to arrest this Communist?	197012816	politifact14700	0
Did you watch that vid I sent you by DM lad? x	333293494	politifact11021	0
So He and DT are imbalanced	758803143119376384	politifact13559	0
"It's all just gaslighting.

Shrieking void continues to shriek."	940965351436800000	politifact14920	0
The original law was written in 1997 and then modified in 2002	866613100467847169	politifact14920	0
You're bad. Ha!	21222642	politifact13559	0
I'm still in Pelosi's corner.	2238206119	politifact14311	0
And neither does his GOP congress, nor his DOJ	936428233	politifact11021	0
Vulgar Display of Vulgar	23866855	politifact13559	0
Great. Now will someone effing take action already ?	937203506691186688	politifact14920	0
Jeeeezus i knew someone was going to quote title 38  I still said what I said though.	3751150409	politifact14920	0
So Bin Laden was not whisked off world to work with the NID and the crack Stargate team?	302676179	politifact14095	0
Everyone needs to hear this! Industry is so deceitful!	274287142	politifact11021	0
If it was illegal, PROSECUTE.	796382112857358336	politifact14700	0
Sorry. Just get so angry when good people are wronged and suffer for it. You just don't forget it.	278163796	politifact11021	0
Interesting. I hadn't seen that.  Thanks.	54215269	politifact14920	0
Well at the rate he's going, he'll have no advisors left. No honor among thieves.	4785137688	politifact11989	0
Shrink the Federal Govt!!!!	82717348	politifact14920	0
Thank u so much..Good day....May your week be filled with hope, faith, peace, love and happiness.	748176393519890433	politifact11021	0
That picture had potential to be cool but even that was screwed.	700642121510842369	politifact11021	0
I cannot stand #PeriodPence but he did not say that:	65824365	politifact13559	0
Oh en blijkbaar ken jij mijn hunny, jullie zijn oud-collega  	244663455	politifact11021	0
Obama fanned the flames of racism for 8 years. #StillYourPresident	1033370272630419461	politifact14311	0
REPUBLICAN B S .	1566921122	politifact13559	0
Yes his actions are illegal and he is clearly abusing his office. What is going to be done about this? He must be stopped!	3145422852	politifact14920	0
I................	17303769	politifact10945	0
Seriously #Pence ? Tell the First Lady what can comment on & she should know her place? I know a place for her foot, up your ASS!	4828356043	politifact13559	0
Interesting. I hadn't seen that.  Thanks.	54215269	politifact14920	0
 literally hitting the fan over in the UK and you are going on about long corridors.	1018079726034931713	politifact11021	0
So many times.	872049236560556035	politifact14311	0
the mind-set just stuns me. Such blatant sexism, racism & outright bigotry. What a horrible world they live in.	2218730778	politifact13559	0
While the Orange Sap gets Ten to Twenty.	49621522	politifact11021	0
Oh good lord.	1400998789	politifact11021	0
Anyone else concerned that flip side of this fake news narrative is that were now to assume mainstream media is 100% truth?	423866983	politifact13973	0
A rather large pile of bovine excrement.....	598538283	politifact14452	0
The MSM decision 2construe&perpetuate narratives that Trump's Racist, Sexist, Misogynistic,xenophobic &Bigoted made it possible.	32864285	politifact13973	0
So these are the plans, plus, she thinks she will to be Speaker of the House after 2018 mid terms. I need an aspirin for my sudden headache. TY!	24529056	politifact14700	0
Son of a ...!	15921653	politifact14920	0
Lock and load	3093814582	politifact15532	0
I was going to make a really good joke about space being cold but I'm knowledgeable enough to know that isn't UNIVERSALLY true.	424254653	politifact15206	0
Hoax article she had no children	1061317555	politifact14452	0
- next step  will be the Strumpet signing an EO telling Americans to buy Ivanka's cheesy clothing line.	3349046483	politifact14920	0
True.	278163796	politifact11021	0
Also interesting timing in that http://disobedientmedia.com  apparently was hacked and brought down the 2 days ago, hence why I had to provide the archived article. 	61077110	politifact10945	0
"so there's not really a rational reason there, you ""just don't like him.""
well, okay, I guess."	4805590057	politifact14311	0
Whaatt?	1928315336	politifact15545	0
All life is precious we as humans kill so easily mankind so incomplete so unevolved thank you for sharing God bless love love	712745807120887808	politifact11021	0
I JUST ATE THESE SHITS THIS MORNING WHAT YOU MEAN RECALL?!	826431048921792517	politifact11021	0
I agree.	23552772	politifact14920	0
"""looked at science""??. like it is an object..?, hence the ignorance.."	725311219624759297	politifact11021	0
And all without a single economist/specialist to weigh in at hearings or to testify in front of a bipartisan committee.	4830986200	politifact14920	0
"""First Lady"" or ""First Tramp""?"	34194051	politifact13559	0
Son of a ...!	15921653	politifact14920	0
#TwitterSnort	27724798	politifact14920	0
Tell us again how it's the end of the world uncle Dufus.	47891125	politifact14920	0
legit????	826452620	politifact15206	0
Thank u friends...Good day....May your week be filled with hope, faith, peace, love and happiness.	748176393519890433	politifact11021	0
"* Says science has to look back further than 135 years (ignoring reconstructions???).
* Lists 1883 Krakatoa eruption as evidence.
* Science!"	825239952464097282	politifact11021	0
The metal is probably the most appetizing ingredient.	917909023776702464	politifact11021	0
Oh my.	3904320391	politifact11021	0
Men with wonderful skills all being brought down and to justice, because they couldn't control the yearnings of their Little Head.	210809390	politifact98	0
"Happy Thanksgiving!

On a related note, which son will Trump pardon as the traditional Thanksgiving Turkey pardon?"	35054454	politifact11021	0
hate the stuff anyway, remove it from the market	23714644	politifact11021	0
#MoronsAreGoverningAmerica when you let your leaders lie bread hate this is what you get hopelessness To lie about ones life job money wealth. Red line in the sand not one more liar in any office or party ever be true or be banned for life loose voter rights to 1 chance at life	2321695634	politifact14700	0
Hahahaha 	58299245	politifact14920	0
Hopefully this all unravels to the point where all these corrupt people get the justice they deserve.	815284156041043968	politifact15334	0
Nobody wants to see her naked, nobody	1594683260	politifact98	0
Bush has class unlike obama who needs to go back to his country! Screw up Africa! Leave the USA  alone! U did enough damage! He was award	837817449395470336	politifact15178	0
That's so weird. Why set up a web form that lets people create pages like this with no approval?	3817401	politifact11021	0
Wow, I wonder how we ever came to be an independent nation, without all the regulations. Maybe it was because people had a real sense of right and wrong. Something that was, at one time, taught to us from childhood. #MyPresident	739516584805437440	politifact14920	0
Fool.  Rosa didn't have a daughter.	93469627	politifact14452	0
Judge Judy rocks.  Jeanine is a GOP hack.	19125618	politifact14920	0
"Get a ""vest"" on her."	714837209656987649	politifact15334	0
I trust you paid for this trip yourself and not on the tax payers expense as you chose not to be a minister.	966597085314404352	politifact11021	0
Are you drunk?	571141141	politifact11021	0
but but.. this isn't parody...	560828139	politifact15564	0
It has to be fake. Too crazy to be true.	21833728	politifact13559	0
#BuhariMustGo	349746703	politifact11021	0
Interesting that #AMJoy didn't bring up Auntie Maxine's harass Trump Administration members comments as well but I guess that would make her next appearance awkward. Hmm.	14095664	politifact14311	0
That document is the law of the land!!!	21504060	politifact15564	0
did he really say that? why would he say that?	386081713	politifact13559	0
So true.	930378699647737861	politifact14920	0
We used to call it pseudo intellectualism back in my day.	3325489224	politifact14920	0
HOAX Website	1528072561	politifact13559	0
Tell us more about the angel know Hillary. Tell me of her God like qualities. You sound like a qualified coolaid drinker. Tell of this queen bees superior attributes. Let's see how well you regurgitate party rhetoric.	47891125	politifact14920	0
Data, data everywhere... (I also wonder why production dropped by 1 million eggs in Feb last year...)	14947750	politifact11021	0
Cruelty is the preferred philosophy of the Trump Administration.	24244475	politifact11021	0
M a k e   T h i s   G o   V i r a l !!!	837243905544339456	politifact15334	0
There are none so blind than those who will not see the truth! Rosa would be ashamed! #ConvictTrump and #MAGA!	835681113255223297	politifact14452	0
Doesn't seem to want to answer.	28124999	politifact11021	0
Ja dat wist ik...vandaar apart pannetje voor onze peuter bij Risotto of Bolognese 	180313546	politifact11021	0
Walter Mitty.	19389966	politifact11021	0
They don't deserve this. They are part of the Resistance.	1000810128432562176	politifact11021	0
"Stupid companies
That are playing
With our health

We have enough
Doctors that play 
With our health"	4843378392	politifact11021	0
"Stay tuned.

Gonna sink my teeth into this.

I'm no Wosniak but I have a skill set and can be a rott with a rag in my mouth... and this is a very real threat."	40908010	politifact15334	0
Article is for the birds.	756626806208430081	politifact11021	0
"I will never get tired of your ""pathway"" reference. Always lifts up the overwhelming disheartening feeling and i am looking forward to the day it is put to use. Thank you sir  keep America hopeful."	1015650328715329536	politifact14920	0
Now I've heard it all......its fine where he planted it	914530994966847488	politifact11021	0
Parody site?	769864520	politifact15334	0
She seems to forget everything that her mother fought for.	206065395	politifact14452	0
Yes. Stupidity	2855013877	politifact11021	0
Jfc. It says REGULATIONS in the name.	3001511	politifact14920	0
Since she's the epitome of grace, intelligence and class, I can only surmise that you, sir are a racist.	780850680017727488	politifact13559	0
Thank u all friends...Good morning...the day filled with love and fun...	748176393519890433	politifact11021	0
She campaigned against Democrats with Bernie.	1917262675	politifact14311	0
yet! We could have a nude model escort turned gold digger. Just wait!	3085542666	politifact13559	0
Still no name...	226838632	politifact14311	0
You look like you've haven't seen the light of day in years.	866475173263945732	politifact14311	0
The TIP of PR politics.	956399049862598656	politifact15625	0
But, but... civility and serve us our food!!!	41176310	politifact15545	0
He's a traitor. Plain as day 	748421178176507904	politifact14920	0
Daleks have.... mouths?	19790320	politifact14920	0
#LegislationNotInvestigations	16855375	politifact14311	0
"So now we have to deal with assassinations I knew this would get started soon, but not this soon.
Get ready it's coming"	1888448798	politifact15545	0
Yes I know. It was sarcasm.	37973726	politifact14920	0
Californians need OmarNavarro 4 Congress! Replace Maxine Waters! 43rd district! #GoRedCalifornia	1904362783	politifact14700	0
 Yeah, ok.	985936399810613248	politifact14920	0
What is your plan? How do you want to stop this? do you even? Because you've had many chances over a rather long period.	2204093864	politifact14311	0
this is fake news.  searching for this article shows a trove of junk websites with the same inconsitent story.	2382281029	politifact14887	0
Preach!	743878827961638912	politifact14311	0
Glass - Steagall Act. That's what didn't happen and 2008 occurred. No is saying no regs.. Just minimal regs. Ones that mean something with no loop holes.	3111922798	politifact14920	0
Thank u all friends for your appreciation...Good morning...the day filled with love and fun...	748176393519890433	politifact11021	0
 Yeah, ok.	985936399810613248	politifact14920	0
And they say she didn't have a message.  So over the sexism and racism.	634801879	politifact10945	0
love the tag line at the bottom	17219791	politifact11021	1
"Genesis 27:3

""Now then, please take your gear, your quiver and your bow, and go out to the field and hunt game for me;"	1037520790047154177	politifact11021	1
AAAWWW 	887223405736538112	politifact11021	1
Fuck this	169567294	politifact1084	1
10) Title II of the Intelligence Reform and Terrorism Prevention Act of 2004, Public Law 108-458, 118 Stat. 3638, outlines FBI intelligence authorities, as does Executive Order 12333; 50 U.S.C. 401 et seq.; 50 U.S.C. 1801 et seq.	444968380	politifact14920	1
he wishes	748260979	politifact98	1
"That's literally nothing at all like Pelosi.  
""We got to pass the bill to know what's in it"""	1671701604	politifact14311	1
RIP	703650617487659010	politifact15334	1
10) Title II of the Intelligence Reform and Terrorism Prevention Act of 2004, Public Law 108-458, 118 Stat. 3638, outlines FBI intelligence authorities, as does Executive Order 12333; 50 U.S.C. 401 et seq.; 50 U.S.C. 1801 et seq.	444968380	politifact14920	1
Followed! 	136787800	politifact14311	1
BaghdadBill doing his best to keep calm	1640603341	politifact14920	1
Link issues as well	782460387321143296	politifact14920	1
"The fires in So. Cal are urban interface fires and have NOTHING to do with forest management,"" the association tweeted.

""This has nothing to do with forest mismanagement,"" he said. ""There is no forest on fire here in Southern California."""	1002948543613624320	politifact11021	1
Yes	3382544981	politifact14700	1
"""Oops I droped my gold bar in the machine"""	2832203522	politifact11021	1
It never ends:(	757138710	politifact13559	1
"Seriously, if they could manage it them selves we would have needed the fed gov to create laws and rules to force safety. ""Making America Greedy Again"""	826432700735184896	politifact11021	1
Cool story	250129149	politifact11021	1
The upcoming midterms	21240376	politifact11021	1
Fingers crossed	1052930640646045696	politifact14920	1
DEF not see	901910143075483649	politifact14920	1
they might have put actual knight in the food	863528570483728384	politifact11021	1
Feds received whistleblower evidence in 2017 alleging Clinton Foundation wrongdoing	396210973	politifact14095	1
Why does his stuff have 36 likes 	159349669	politifact14920	1
Exactly	469892914	politifact14920	1
It would be good if you went on a walk far longer then that	123113046	politifact11021	1
Bot	831140986935984132	politifact15625	1
The makeup on those 3 in the picture is enough to kill hundreds more	1475593087	politifact11021	1
Yes I do	1310372972	politifact14700	1
Oh yes	2603606018	politifact14311	1
Feds received whistleblower evidence in 2017 alleging Clinton Foundation wrongdoing	396210973	politifact14095	1
a smart person is my guess	28673553	politifact14920	1
thank you for letting NY know :)	382268135	politifact13559	1
Stole	2206178497	politifact10945	1
good u look after him	448125895	politifact14920	1
the Bee	2201464242	politifact15564	1
But your table stop at 18?	950012143306526722	politifact11021	1
Fingers crossed	1052930640646045696	politifact14920	1
Feds received whistleblower evidence in 2017 alleging Clinton Foundation wrongdoing	396210973	politifact14095	1
a smart person is my guess	28673553	politifact14920	1
Yes	919373973476999169	politifact14998	1
#ProtectOurDemocracy #ProtectMueller #ImWithNancy	897571722458738688	politifact14311	1
this is FAKE NEWS	728268268482355200	politifact14095	1
Feds received whistleblower evidence in 2017 alleging Clinton Foundation wrongdoing	396210973	politifact14095	1
100%	800861281364377600	politifact14700	1
^^	4318852157	politifact15206	1
That stuff has the same complexion as Trump w/o his makeup	2646233443	politifact11021	1
Thanks	4659051883	politifact15095	1
Feds received whistleblower evidence in 2017 alleging Clinton Foundation wrongdoing	396210973	politifact14095	1
might upset a few folks	67207410	politifact13477	1
Yes	2793458165	politifact14700	1
Inside job they want us in poor health	484432615	politifact11021	1
clearly fake	502113839	politifact13559	1
Feds received whistleblower evidence in 2017 alleging Clinton Foundation wrongdoing	396210973	politifact14095	1
Of course!!!	4865974714	politifact14700	1
Amazing	1019136275855659009	politifact11021	1
Yes I do	485475080	politifact14700	1
"I'll take ""what are books"" for $500"	2842420057	politifact14920	1
PURE EVIL	776952165575299072	politifact15049	1
For the lazy	178135012	politifact14920	1
A for effort though.	862791800553181185	politifact14920	1
they know the dems have done didly for years	87355541	politifact14311	1
100 %	18876859	politifact1084	1
"Rule #1

Never ever argue or debate people from THE SHORT BUS"	807046286331346945	politifact14311	1
Yes	17217884	politifact14700	1
1 down many to go	210643324	politifact14700	1
Who says? :(	294021245	politifact15564	1
yournewswire lmao 	3082602147	politifact15334	1
"I'll take ""what are books"" for $500"	2842420057	politifact14920	1
YES	993077771541860357	politifact11021	1
He might as well walk with no line	33208231	politifact15178	1
Reported	1053753249055023104	politifact14095	1
Send us your chlorinated chicken 	51740755	politifact11021	1
I got the Vaseline	896594077	politifact13559	1
Too busy kissing Trumps ass.	2866041306	politifact14920	1
Scientists are still baffled at the nine attempts necessary to kill the cats	364392088	politifact11021	1
Mightily even!	818955602860851200	politifact14920	1
YES	491022192	politifact14700	1
"""if you want to, or not :)"""	169602539	politifact11021	1
Nothing more than buying votes	503879730	politifact11021	1
Yes	1923996253	politifact14700	1
Is that a new thing or a news thing	705935801	politifact11021	1
I thought there was a catch 	755471014981697536	politifact14148	1
I definitely need to watch it! Thank you again 	31650350	politifact11021	1
STOP 	1000948993	politifact11021	1
I got a of couple pounds in my email they can recall	754068526537641984	politifact11021	1
he said what!	94243636	politifact13559	1
A man can dream	783378743083622400	politifact14920	1
#TypeB	2908046073	politifact11021	1
I must have missed it 	496420541	politifact13973	1
"Absolutely
Someone pls lock up her sorry criminal butt"	32883302	politifact14700	1
Point to the Fallen!!  +1	1602114732	politifact14311	1
BORING	15590214	politifact14920	1
Lmao	1075422492	politifact15625	1
Donald Trump supporters still think the world is flat	1833919200	politifact11021	1
all that winning 	829289299816411143	politifact11021	1
That comment made me blow coffee through my nose, thanks!	3325489224	politifact14920	1
Fake	473471041	politifact15049	1
11	73796070	politifact11021	1
This would be really funny if it wasn't spot on.	30409067	politifact15564	1
Actually it was Rangers that did the op	16999959	politifact14908	1
She needs to go asap	198988123	politifact14700	1
BORING	15590214	politifact14920	1
Who paid for this unofficial trip?	3072764212	politifact11021	1
Interesting how marketing was viewed as a branch of agriculture	238178024	politifact11021	1
Fake	25460398	politifact14095	1
Exactly!	1549919947	politifact14311	1
Except holding the corrupt accountable which is why she is garbage	4126711815	politifact14311	1
The Shining	1037780760638509063	politifact11021	1
Everything isn't a conspiracy	4261181174	politifact11021	1
Turkey would be more likely	977350004	politifact14920	1
"Her ""sources""   LOLOL"	52197012	politifact14095	1
We all need a little iron in our diet	4896564845	politifact11021	1
fake	715342133691965442	politifact14908	1
I think they are Hilarious	2414068882	politifact11021	1
Sir what branch did you serve in sir	3067498825	politifact14920	1
*employs	894601617303109633	politifact14311	1
Heck yeah	804150515575701504	politifact14700	1
please stop spamming my twitter feed	843150660564631561	politifact11021	1
Sir what branch did you serve in sir	3067498825	politifact14920	1
Word	337272498	politifact14148	1
fake	715342133691965442	politifact14908	1
Just like her mom	937768657064620033	politifact14095	1
Heck yeah	818605031591026689	politifact14700	1
You just won twitter 	29269557	politifact11021	1
That's by design	1666319112	politifact11021	1
"""Impeach 45""  "	1512120685	politifact14700	1
This is a bit simplistic	39498918	politifact11021	1
Stop this insanity!	4653654021	politifact11021	1
In before this one goes famous	4657304174	politifact14920	1
"The well known ""cyclic Krakatoa""!"	29435843	politifact11021	1
FAKE	30808357	politifact15095	1
<applause!>	517736022	politifact11021	1
Neal is the man	1005917122281852929	politifact14920	1
I cannot believe people are falling for the Republicans ploy	1012422545079877632	politifact14311	1
 nice	1055568634213478401	politifact14095	1
fake	715342133691965442	politifact14908	1
thhey linked to this	920006546829975553	politifact15334	1
#nevertrump	37025524	politifact11989	1
nice	1057913762827698176	politifact11021	1
Yeah, looked are those brows	701571018050166785	politifact14311	1
Finally!	4471889014	politifact14700	1
Thanks!	92330153	politifact11021	1
I KNEW THE BITCH WAS CORRUPT REMOVE MAXINE FROM OFFICE !!!!!!!	3320184208	politifact14700	1
About time	890836247417171968	politifact14095	1
Guess she really was a Nasty Woman	801662083	politifact15625	1
fake	715342133691965442	politifact14908	1
Wow I hope this is true! #lockobamaup	890764322242052096	politifact14908	1
fucking fascinating	853135230680662017	politifact11021	1
#EveryBodyKnewThat #TonyTippoff	934054836374507520	politifact14095	1
thanks!	14246055	politifact1084	1
fake	715342133691965442	politifact14908	1
Yup being proven corrupt	743425316	politifact15625	1
Thanks!	21833728	politifact13559	1
"The infamous hacker ""WEB FORM"""	55643029	politifact11021	1
Treason or traitorous behavior could well make it worth an attempt	59580078	politifact14920	1
I	1038241703872942082	politifact11021	1
OMG YOU HAD ME FOR A SECOND 	796415826131877891	politifact14815	1
Far fetched	1264336824	politifact14776	1
Laws mean nothing to this admin	147727467	politifact11021	1
About time	838072240927358976	politifact14700	1
He was definitely the worst first lady ever	951219788373774337	politifact11021	1
how do people like the ?	1014664598715187201	politifact11021	1
She didn't get far up there	36807513	politifact14920	1
Absolutely	116928591	politifact14311	1
That's a pity by anyone's standard	995772053876699136	politifact15625	1
Patricia is her	926568690941796353	politifact14920	1
i	2873691322	politifact11021	1
Shady source	985201808443310080	politifact15334	1
Patricia is her	926568690941796353	politifact14920	1
Try again	817595548756746244	politifact14311	1
Ok	38753010	politifact14311	1
I like it when people counter these lies with receipts	348919695	politifact11021	1
Wouldn't surprise me	726933757517778944	politifact15625	1
#WhitakerMustRecuse	3657013654	politifact14920	1
mine are off!	14543967	politifact13559	1
few make I00	2596105218	politifact15095	1
Absolutely	133242527	politifact14700	1
Like that will make it go away!	2207750316	politifact11021	1
kinda sounded like bill cosby towards the end there	139937649	politifact13559	1
Dusgusting	936439870880387072	politifact15625	1
I wish it was a real story	822103861511000064	politifact14095	1
Only 3 ?	859500726514483200	politifact14700	1
charrito our stupid	750878050846404609	politifact13559	1
#WhitakerMustRecuse	3657013654	politifact14920	1
The whole damn family are fraudulent	341729186	politifact14095	1
I think this one was debunked	2579187122	politifact13887	1
#govegan	860790697	politifact11021	1
Thank God for Trent!	498373598	politifact14920	1
Time will tell	840334469060001792	politifact14887	1
Only 3?	838019947754311680	politifact14700	1
LMAO very cool	809950081516470272	politifact14700	1
White bailout	859539020841439232	politifact11021	1
Absolutely	785851714960236545	politifact14700	1
wow even worse than HiLIARy!	756631433016438790	politifact13559	1
I would not doubt it	966042835354050560	politifact15334	1
Sick	885158331534462976	politifact11021	1
So Americans are in the hell fire	939581050329686017	politifact14920	1
Thank God for Trent!	498373598	politifact14920	1
#FactsMatter	3166120541	politifact14700	1
You must be SMACKED	2452108032	politifact14920	1
I doubt it lol	2937748922	politifact14452	1
He looks like a Cartoon character from johnny Qwest Race Bannon	374747256	politifact13559	1
you must not have watched it	31249476	politifact13559	1
Wow	3148341068	politifact14095	1
 We approve! 	910985040938586112	politifact11021	1
Totally!	933788114	politifact13559	1
A little bit of justice at least its a start	949310504	politifact14700	1
AGREED	22319762	politifact14311	1
Just more BS from a moron President	36956811	politifact14920	1
the apple didn't fall far from the rotten apple tree!	42022705	politifact14095	1
