text	user_id	news_id	cluster
All that heat might be dangerous for the shuttle...	3319095307	politifact14270	0
Just what I was thinking. A week? Minor surgery?	987105606510235651	politifact15401	0
....oh my, however will the children of America survive while she is in hospital???	2880384455	politifact15401	0
"poisoning attempt,

who knows how many others there have been,
these deep state globalists need to be cleansed from the earth
asap"	934562774272811008	politifact15401	0
Everyone makes mistakes now and then.	414376765	politifact14991	0
Dearest Melania: praying for a very speedy recovery! I know your are receiving the very best of care and from the best Medical Staff in the world!  Get plenty of rest; drink plenty of water, and hurry back! The White House and our Nation is NOT the same without you-God blessings!	885960937	politifact15401	0
Interesting.	18080307	politifact15401	0
No distinction between invasive and minimally invasive especially when done radial	1976301170	politifact15401	0
I wish her well. She is beautiful inside and out.	459492442	politifact15401	0
If this were Michelle Obama,  Would your comment be the same?	815689849571151872	politifact15401	0
Another foreigner receiving free medical care. Build the wall. Close off the country.	3399612315	politifact15401	0
Lol wow you sumed up.the demoncrats very well.	961748472948019200	politifact15401	0
Rotten people say despicable things. Yes isn't it GREAT Obama and his band of thieves have left the White House. Only took him 8 years to ruin America ..so much, hate, violence, lawlessness , racism. You've been drinking too much of the Obama Kool Aid. #AmericaIsSaferWithoutObama	824762287433019393	politifact15401	0
Hope it goes well for her. She has enough to deal with & Baron needs her. Speedy & complete recovery!	928015137923043329	politifact15401	0
All on the taxpayers dime. WINNING!	286839943	politifact15401	0
I have job funded healthcare. Where my employer pays a portion and I pay a portion. Maybe they should try the job thing out	857081568	politifact15401	0
Not my fault you flunked http://botcheck.me , Semyon. Bye shithole	5571722	politifact15401	0
"The WaPo reporter also does not have the best ""track record"" just based on who she works for.Roy Moore's accusers therefore should speak for themselves."	718879123993534465	politifact14749	0
If this were Michelle Obama,  Would your comment be the same?	815689849571151872	politifact15401	0
WTF Trump isn't even there with her? Man thats fucking cold.	2362915794	politifact15401	0
Lol...well??!!!	875375652060282880	politifact15401	0
medical care her husband & the GOP congress work so hard to remove from the average American.	714431836357804032	politifact15401	0
Buy a bigger knife Chris.	512868155	politifact15512	0
The truth lies within Melania. Her body is proof! Poison causes kidney malfunction!	832808308595515393	politifact15401	0
 for a full and speedy recovery.	41830267	politifact15401	0
First Lady, Hope All Goes Well, Get Well Soon	785487486952681472	politifact15401	0
Trump uses her kidney to golf with. Ok not funny, but not surprising either.	978021401729777665	politifact15401	0
What would you rather do?	918673637925732352	politifact15401	0
They said nothing to apologize to the family of John McCain. God works in mysterious ways.	969239911864791040	politifact15401	0
Me too. Kidneys would be HepC I think. Let's not start rumors though LOLOL. Good knows there are plenty of those going around	3311799854	politifact15401	0
SHE LOOKS LIKE A DEMON!	984698448745136131	politifact15401	1
Trump is the first US first lady to undergo such a serious medical procedure while in the White House since Nancy Reagan had a mastectomy in October 1987	13850422	politifact15401	1
So fucking what	17115086	politifact15401	1
Hypothetically is there a possibility that maybe she went in for a tummy tuck or something and is saying it's her kidneys we could be paying for her lift just a thought	798088023829159937	politifact15401	1
Indeed	253647516	politifact15401	1
I agree. I would hate being screamed at the day before I checked into the hospital.	2243331002	politifact15401	1
Get well Melania	137490686	politifact15401	1
Nut	399065347	politifact15401	1
Melania Trump is the first first lady to undergo such a serious medical procedure while in the White House since Nancy Reagan had a mastectomy in October 1987	18939358	politifact15401	1
 NO !	783192608	politifact15512	1
Probably a Face lift!	434969717	politifact15401	1
Yeah, could care less. Died bitch, like all the others your hubby is trying to kill. #CHIPS #Eldery #ObamaCare	3997474157	politifact15401	1
Yes they are	1040472829	politifact15401	1
#leftReachesNewLow	844266685	politifact14749	1
Especially CNN they have a way of distorting the truth like nobody else	984979108902948865	politifact15401	1
Surprise surprise	802999064442740736	politifact14749	1
Prayers for flint Michigan kids	794274900	politifact15401	1
good riddence to bad CIA rubbish	2691710858	politifact14270	1
I wish someone would burp him properly after a feed	1552815410	politifact14991	1
 that's exactly what I was thinking	3296914364	politifact15401	1
What a shocker!	34339467	politifact14749	1
"Might I suggest she go to the flu containment ward and start giving out free kisses?

#anythingtostayawayfromhim"	47165379	politifact15401	1
Pretty drastic measure to get a break from her husband	2908338711	politifact15401	1
#EPIC	3231186464	politifact15401	1
Oh no!! Pray for our dear First Lady!! May she have a smooth safe surgery	17148456	politifact15401	1
Bot	785849244229963776	politifact15401	1
That would require some shred of compassion / empathy / decency / love.	793902637733146624	politifact15401	1
i would too	771401308448362496	politifact14270	1
Goodbye!	1439508630	politifact14270	1
I swear things get worse every day with him as our dictator	3311799854	politifact15401	1
an ABORTION	808314708763832321	politifact15401	1
No surprise	888716328273686528	politifact14749	1
Prayers for our wonderful FLOTUS 	64932923	politifact15401	1
The whole will be praying for her	290076442	politifact15401	1
TRUMP IS A LYING PIG	884928200735825920	politifact15401	1
on no other news service	885161611106844673	politifact15401	1
Truth	965576357978693632	politifact15401	1
Maybe she doesn't agree	195235432	politifact15401	1
i'm surprised he didn't go golfing	15715669	politifact15401	1
Our prayers are with you Melania	983700435486769152	politifact15401	1
lucky mars	2320488392	politifact14270	1
He's probably got a new fixer setting up a sleep over	32657538	politifact15401	1
Dotard: BeGone	59513330	politifact15401	1
Bullshit	138917150	politifact15401	1
So true	935857616374435845	politifact15401	1
I'll make up something for 500	1163835008	politifact14749	1
Maybe he was out trying to BE BEST!	934850497265090560	politifact15401	1
lol 	346057696	politifact15401	1
I have no doubt he reminded his queen their lives were in danger by the liberals OUT there watch her eyes	195235432	politifact15401	1
Bot	5571722	politifact15401	1
I'm too busy praying for #JohnMcCain	60505699	politifact15401	1
How is she still a reporter	59024196	politifact14749	1
Praying	993562091838672897	politifact15401	1
Yea and who is paying for that	866583605660721152	politifact15401	1
She probably didn't want him there.	41109486	politifact15401	1
How can anybody say anything negative about Michelle	743262323339468801	politifact15401	1
He is GHWBushes Cousine and also part of the dark side of Hollywood	939004379062984705	politifact15429	1
lol	2785323911	politifact15401	1
She must be glad to have good healthcare	825602062985547776	politifact15401	1
I feel for her	357948884	politifact15401	1
Thank God	803406919222366211	politifact15401	1
Kelly Sadler is putting together a tight 15 on this for her new Netflx special	7137562	politifact15401	1
Praying	814887353428901888	politifact15401	1
These Americans shouldn't have to pay for anything 	805979244270534657	politifact14500	1
Who gives a flying f*ck?	825752081160105987	politifact15401	1
She don't feel lovey dovey	195235432	politifact15401	1
Praying	1300474987	politifact15401	1
I think you want to shake more than his hand!	18852713	politifact15401	1
Everybody should pray for her	444609317	politifact15401	1
Her eye DIRECTION darts quickly out twice	195235432	politifact15401	1
#FakeNews Melania actually had a Donaldectomy	719586401713434625	politifact15401	1
Why does this sound a bit suspicious?	634920177	politifact15401	1
BOOM	823528762117537792	politifact15401	1
It'd BE BEST if he weren't there	34106968	politifact15401	1
See Donna you can be nice	98787272	politifact15401	1
Ohhhh, good one LOLOL	3311799854	politifact15401	1
 yeah sure	785289018757873664	politifact15401	1
All the best to her for a speedy recovery.	4079118263	politifact15401	1
Sick	756510757831970816	politifact15401	1
under his eye	618192880	politifact15401	1
Sorry for the grammatical error I was under the impression people made them on Twitter	760114803033509889	politifact15401	1
#Processing	936878499532488704	politifact15401	1
for Our Beautiful FLOTUS!	991753896484786176	politifact15401	1
Prayers	889539974231715842	politifact15401	1
That's a long time	2317372791	politifact15401	1
I was thinking the exact same thing.	1228127138	politifact15401	1
Of course!	874714596	politifact14749	1
Shut up! She had some plastic surgery to add to her collection	32754729	politifact15401	1
FOLLOW HER MONEY	19937107	politifact14749	1
I know!!!! 	767783347124711424	politifact15401	1
The wall is there to cover up the pedi ring	274074181	politifact15512	1
God bless	820321037984350208	politifact15401	1
Standing next to the orange Pustule is pure toxic poisoning 	265665561	politifact15401	1
uh oh, someone's triggered 	2334282788	politifact15401	1
Prayers	865022359899709441	politifact15401	1
I hope all goes well for her	116225829	politifact15401	1
Sick	756510757831970816	politifact15401	1
Praying for our #FLOTUS!	741334289376116736	politifact15401	1
Sick burn	958172393914040322	politifact15401	1
Or she told him to keep his sorry ass away!! 	790626212183994368	politifact15401	1
God bless her	2611786073	politifact15401	1
Prayers for Melania 	3246885733	politifact15401	1
Not surprised	38700230	politifact15401	1
#prayforflotus	389831604	politifact15401	1
Prayers	297707887	politifact15401	1
Surprised Not!	4840937793	politifact14749	1
He caused her that	3438067744	politifact15401	1
Baron is a forgotten soul!	803810059490709504	politifact15401	1
Prayers	420026228	politifact15401	1
Probably just wanted to get a break from fathead 	783469490	politifact15401	1
Wow	832807736207409152	politifact15401	1
I hope she gets best soon!	803658334737932290	politifact15401	1
Pathetic	756510757831970816	politifact15401	1
It's an emergency surgery fuck head	961748472948019200	politifact15401	1
Me too	3219814748	politifact15401	1
Will be in my prayers	4591212675	politifact15401	1
You can't compare an angel to the devil .	1339854948	politifact15401	2
If she had the procedure they announced, kidney embolization, it is not actually categorized as a surgery and is more often than not done on an outpatient basis unless there are complications. Most patients go home same day or day after.	874827085285642240	politifact15401	2
And This???	2585366864	politifact15401	2
She is the first US first lady to undergo such a serious medical procedure while in the White House since Nancy Reagan had a mastectomy in October 1987. Rosalynn Carter underwent surgery to remove a benign lump from her breast in April 1977.	822791641396289536	politifact15401	2
Be Best	40444923	politifact15401	2
Facts Brandy, Obama is not a terrorist.  Try looking up the amount of $$ spent on the Trumps vacations, travel, golf.  They are charging the American people for it all, the amount will surpass in 4 years what was spent on Obama in 8.	785289018757873664	politifact15401	2
Must Be Nice To Have Health Care That's Paid For!	815871284	politifact15401	2
Derp.	737474932607614977	politifact14991	2
I understand Agolf Twitler let her out to donate a kidney to replace the one that failed because of his dependency on Propecia.	983150033368375296	politifact15401	2
Me too. She is fine. Trump is the a hole	785609157021872129	politifact15401	2
Helloooooo	48664161	politifact15401	2
Yeah let's shove the most heavily secured family in the world into a car and bring them to a hospital to disrupt the entire building where people's lives are on the line. You can't just bring the president places, you have to prepare the location and bring the motorcade	826716752314785792	politifact15401	2
Lock her up	905869350279766018	politifact14749	2
Interventional Radiologist here, Melania Trump most likely had embolization of an AML (angiomyolipoma) which is prone to bleeding if it gets large enough.  Fibroids are in the uterus almost exclusively and cysts would not be embolized.	24073763	politifact15401	2
Let's guess if he's giving up his private armed security.	745371052230877184	politifact15512	2
Get well beautiful	2317606894	politifact15401	2
"But he went after ""work""..... I would never let my husband have surgery while I was at work then go see him later. Most people who love their spouse wouldn't either. If you can golf every weekend then you can take a few hours out to sit bed side."	1140728275	politifact15401	2
She's no longer without scaring, time for a new mail order porn star.	16744359	politifact15401	2
... and treatment at Walter Reed was for battered wife syndrome, o' no, a kidney problem	832320152616235009	politifact15401	2
Mind your own business troll	18852713	politifact15401	2
Thoughts and prayers. Wish you were married to someone else so their would be joy, happiness and peace in ur life.	249843693	politifact15401	2
I hope she gets better quickly, but if it was anyone else they would get 23 hrs. in the hospital and the boot.	3152983690	politifact15401	2
"Good point.
She would appreciate his absence while recuperating."	26028634	politifact15401	2
!	994223976707747840	politifact15401	2
being there for his wife maybe ? i dont know just a thought. #commondecency	971821103860600832	politifact15401	2
Kind comment - thank you	4838572798	politifact15401	2
She's the 1st lady, she deserves the best. Anyways they could pay for it out of pocket if they wanted.	747997444080689152	politifact15401	2
WITCH!	984698448745136131	politifact15401	2
He just continues to suck in every way.	2165755296	politifact15401	2
Melania deserves kindness, respect and well wishes. So many cruel comments. How many of you have divorced a spouse because you're acting like she's a disliked X. We need more love to stop the hatred and wars and upheaval. Can we be kinder? #love begets love Create a loving life	477474628	politifact15401	2
"""you people""?"	1323401149	politifact15401	2
Ahhh hell, get me off this planet please!	1078088604	politifact14270	2
I feel the same way her husband has taken our health care and see gets for free.	908879246277382144	politifact15401	2
Suctioning a bit of cosmetically unappealing fat from around the kidney zone..	27583082	politifact15401	2
Sending Prayers	866387850710876160	politifact15401	2
That's okay. I bet her Tiffany's security guard boyfriend was there.	786921500142145537	politifact15401	2
Your man stressing you out?	38204386	politifact15401	2
"I'm no Melania fan, not by a long shot, but it pisses me off that The Great Orange Menace doesn't make ANY effort..kidney surgery is no joke, would have cost him nothing to be a teensy bit kind
Gonna console myself w/the thought she told him to fck off, she didn't want him there"	741359482580635648	politifact15401	2
"""340 pound"" micropenis"	909440311763578880	politifact15401	2
Reports that her family is at the WH. What kind of ppl are not with their loved ones at the hospital? Very odd family dynamics.	279038942	politifact15401	2
How does she get to use a military hospital? I do wish her well.	3201025997	politifact15401	2
No disrespect to the left leaning Pope but HELL NO! People are the problem not guns. Take them away then other ways of killing people will increase. There is evil in the world & decent people need the ability to be able to protect themselves from it. #2A #NRA	79939817	politifact15512	2
You said it!	745371052230877184	politifact15512	2
Its actually a vaginal rejuvenation that trump is making her get.	933145401942859776	politifact15401	2
I'd rather wake up and see Harold Shipman going over my notes with a mischievous glint in his eye	28554386	politifact15401	2
Yes God help u	940611198139105280	politifact15401	2
I just want to know who's watching Barron, since Don certainly isn't going to suddenly start acting like a caring father in her absence.	15447907	politifact15401	2
Be Best soon.	4384739914	politifact15401	2
Democrats can say and make there statements and lies and the liberal bias mainstream media will get onboard	989787440	politifact14991	2
I bet she knows Lisa Bloom or Gloria Allred.	3669275308	politifact14749	2
NOPE ... You posted a #FakeNews website .. Try again LIGHTWEIGHT !!	819728862489755648	politifact14749	2
Like mc Cain?	26832383	politifact15401	2
Like we care about your opinion. The life choices you've made doesn't endear confidence in your ability to PROBLEM solve or think clearly beyond your boxes (Yes, boxes!)	789626171822641153	politifact15429	2
Best Warmest wishes, hope she recovers very veery soon :) <3 We are all sending warm thoughts :) <3	915483798015537152	politifact15401	2
Especially her reproductive ones. Can u spell STD?	940731926712905728	politifact15401	2
Bet she has great health insurance with no co-pays	4237663930	politifact15401	2
Melania Trump is expected to remain hospitalized for several days, and her husband remained in the White House during the procedure	18939358	politifact15401	2
omg!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	379929035	politifact15401	2
You don't do that procedure for kidney stones. I looked up the procedure, is pretty serious. They just aren't telling the diagnosis at all	477474628	politifact15401	2
Praying for a speedy recovery, complete healing, and safe trip home 	2859668566	politifact15401	2
Be Best!	21585124	politifact15401	2
Poor Melania. You can only digest so much bullshit before your kidneys act up.	195698847	politifact15401	2
I second that.	235786671	politifact15401	2
I Beleave in God But have no respect for man that defends pedophilia programs, changers GODs Words. He needs to stick to scripture & strolls not politics causing harm & slavery around the world.  Remember, Heaven on Earth. WTF does he think he Is ? GOD, Sorry,  HE's NOT he a man	823082907585515522	politifact15512	2
BeBest	20665235	politifact15401	2
