text	user_id	news_id	cluster
Ah, the great uniter at work...	784023405414719488	politifact7669	0
I'm calling prison time #MAGArallyin	18414299	politifact7669	0
DT, stop. Stop, will you? Stop, Donald. Will you stop DT? Stop, DT. Score:120 Code:mltsssnnnn #TFAFFL Time:0431	897917110831140864	politifact7669	0
UPDATE: aff the drink for the foreseeable future will update soon. God bless everycunt seeing this DS x	4818638363	politifact348	0
And the birther crime by the alleged  Kenyan president	490916933	politifact7669	0
No, it is MY Great Honor to announce that, this is in fact, an #aidetweet. Score:-60 Code:MLTn Time:1716	897917110831140864	politifact7669	0
Because he has dimensia and still thinks it 3 years ago..?	2986146100	politifact348	0
"Trump's base is shrinking yet he keeps communicating ONLY to his base.

This is a man who would continue to sell candy even though his customers were all dying from complications of diabetes.

This is literally the stupidest fucking person in the world.

#BlueWave2018"	908464615037849601	politifact7669	0
#SaveAmerica #VoteDemsOut  #VoteRepublicans #JobsNotMobs	2614154826	politifact7669	0
"Warren G. Harding with 42. Though his occurred when, pursuant to his fatal heart attack, his nose landed on the ""!"" key on his Morkrum Printing Telegraph."	14950482	politifact7669	0
Quoting Fox and the Friends again? Why must you watch that silly programming DT? Score:50 Code:mlts #TFAFFL Time:0456	897917110831140864	politifact7669	0
President Fear and Loathing is up and at 'em, I see	520445486	politifact7669	0
Time to hand the phone back to your caddie Mr. President. Hope you enjoyed 25% of your time as President golfing. Score:85 Code:mltnnnnn #TFAFFL Time:0534	897917110831140864	politifact7669	0
American people want transparency #FBICorruption #DOJcollusion #ObamaGate #ComeyCorrupt #MAGA #DrainTheSwamp	16320047	politifact348	0
Blocking, 'con mucho gusto'.	17012824	politifact13130	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1921	897917110831140864	politifact7669	0
DT, stop. Stop, will you? Stop, Donald. Will you stop DT? Stop, DT. Score:115 Code:mltssnnnnn #TFAFFL Time:0601	897917110831140864	politifact7669	0
"All I see are more locals travel to be more hateful to residents while people actually live in reality.
#TruthMatters  #honestisthebestpolicy"	728411670872121346	politifact348	0
BBC News - Sri Lanka mass graves: 230 skeletons found at country's largest site	2772007830	politifact13130	0
"""That time of the election season....."""	928349489735356416	politifact7669	0
Not a single dime was paid and countries still have until 2024 to get up to 2%.	800404417	politifact7669	0
Another day another shooting. Nowhere is safe. #GunControlNow	18262311	politifact13130	0
"#FoxNewsisPartisan
#FoxNewsisTrashNews
#FoxNewsisStateRunNews
#LikeRussia
#LiesandOnlyReportsOneSide"	959224042137047040	politifact7669	0
"My guess is that DT is saying something I perceive as ""almost civil"" here, but I know he's just trolling us... Score: 35 Code:mlTnnn Time:1446"	897917110831140864	politifact7669	0
The negative energy from this DT tweet could raise the dead. Score:75 Code:mltnnnn #TFAFFL Time:0516	897917110831140864	politifact7669	0
Where in the world does he get his numbers from? Always making up sh%#	836386116	politifact7669	0
You say you trust your intelligence people, your tweets whine that you don't - just because you know you'll eventually be caught.  #PresidentThinSkin	1668136256	politifact7669	0
$15billion is about what the federal government spends in 2 days.	467424444	politifact7669	0
Adriana Corderu Quest For Freedom & Western Odyssey	3630350172	politifact15133	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1346	897917110831140864	politifact7669	0
DT, stop. Stop, will you? Stop, Donald. Will you stop DT? Stop, DT. Score:105 Code:mltssnnnn #TFAFFL Time:0426	897917110831140864	politifact7669	0
"Looking at it closely, yes, it's ""possible"" DT. Score:20 Code:mlTHnnnn Time:1841 #Broward"	897917110831140864	politifact7669	0
GO Get Them! And Huge Thank You!!	797295581228105728	politifact348	0
Hey #SenTedCruz fans check out this really cool tshirt... Political Names t-shirt... Fun Politics #Political #Trump Uncomfortable Reali... https://www.amazon.com/dp/B07HBJH25W    #MondayMotivation #TuesdayThoughts #WednesdayWisdom #ThursdayThoughts #SundayMornings	1009927332516237314	politifact370	0
Getting that scary Halloween feeling like it's POSSIBLY him. Score:25 Code:mlTnn Time:1216	897917110831140864	politifact7669	0
BBC News - Sri Lanka mass graves: 230 skeletons found at country's largest site	886539187159048192	politifact13130	0
Quoting Fox and the Friends again? Why must you watch that silly programming DT? Score:50 Code:mlts #TFAFFL Time:0311	897917110831140864	politifact7669	0
Another hand picked crowd to stroke the ego of the big baby president, not to mention a few more million dollars to fly AF1 and the Secret Service around.  A president who throws himself high school pep rallies.   *smh*	1849904065	politifact7669	0
He went from 22,107,771 Fake followers in February to 7,138,322 Fake this week	827771134233939968	politifact7669	0
"Sarah Huckabee Sanders is probably going to have to say that DT ""was joking"" and that this ""wasn't discussed"". Score:45 Code:mltn Time:0301"	897917110831140864	politifact7669	0
And now, a word from our sponsor...	2521748354	politifact7669	0
Hahahahahahahahahahhahahahhaahahahahhahanahhahahahhahhahhahahahaha	2750727022	politifact7669	0
"I listened to fmr CIA director John Brennan be one of those who rang the 1 st alarm on this threat. 
CIA directors know history well. They can write libraries on it. Brennan knew about Trump's Kremlin marriage. 
We saw the honeymoon in Helsinki. 

#VoteBlue #FLIPBOTHBLUE"	3103213542	politifact7669	0
Next level #FakeNews !! #WalkAway	371538945	politifact348	0
"There are multiple states between Tennessee and the ""Southern Border""."	43702025	politifact7669	0
DT, stop. Stop, will you? Stop, Donald. Will you stop DT? Stop, DT. Score:110 Code:mltsnnnnnn #TFAFFL Time:0356	897917110831140864	politifact7669	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1501	897917110831140864	politifact7669	0
"PUTIN has an international Arrest Warrant for #SOROS and for #ROTHSCHILD
#SOS"	134240162	politifact15147	0
Have you invited Roseanne Barr to sing the anthem today, because, you know, she treats it with such respect? #youarenotapatriot	403569922	politifact7669	0
No, it is MY Great Honor to announce that, this is in fact, an #aidetweet. Score:-60 Code:MLTn Time:1646	897917110831140864	politifact7669	0
The link is a video that shows the comments from the 2016 election and then a Fox News media montage of economy winning. IT OPENS WITH A QUOTE FROM HRC and OBAMA! 500+ days of neurotic obsession. 	121848279	politifact7669	0
This is the  we get for domestic terrorism threats? What poor taste and lack of responsibility! #GrossNegligence #CulpableNegligence #GrossIncompetence #ChangeTheTone #ChangeTheLeadership #VoteBlue	864974934161858560	politifact7669	0
"#GodBless 
GOD BLESS THEM ALL"	1056234477335339009	politifact13130	0
DT, stop. Stop, will you? Stop, Donald. Will you stop DT? Stop, DT. Score:110 Code:mltsnnnnnn #TFAFFL Time:0356	897917110831140864	politifact7669	0
...says the pied piper residing at 1600 Pennsylvania Avenue.	2521748354	politifact7669	0
"You're guilty as hell and so are your spawns.  
#TickTock"	742509318667280384	politifact7669	0
Please it it finally time or do wifi need to keep playing the win	623613736	politifact12079	0
"Tweet written by ""Cocaine Mitch""?"	241600826	politifact7669	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1111	897917110831140864	politifact7669	0
"Sarah Huckabee Sanders is probably going to have to say that DT ""was joking"" and that this ""wasn't discussed"". Score:45 Code:mltn Time:0301"	897917110831140864	politifact7669	0
"Nice response by veterans to your Me-morial Day tweet, thank you (for speeding up your departure)!

p.s. -- Your wife left you."	908464615037849601	politifact7669	0
"Open embrace of oppressive dictators and autocracy is a hallmark of the Trump administration and the Republican party he leads.

I remember not so long ago that I was regularly called a ""statist"" by the same people now cheering this Banana Republican on. #Hypocrisy #copolitics"	1365966151	politifact7669	0
Quoting Fox and the Friends again? Why must you watch that silly programming DT? Score:50 Code:mlts #TFAFFL Time:0601	897917110831140864	politifact7669	0
Trump Current Desperation Level: 9/11 Rhetoric Dog-whistling	48162522	politifact7669	0
"My guess is that DT is saying something I perceive as ""almost civil"" here, but I know he's just trolling us... Score: 35 Code:mlTnnn Time:1611"	897917110831140864	politifact7669	0
Is that why you blocked Vets Against Trump on twitter? The only vets that matter are the ones that like you? TRAITOR	2469874512	politifact7669	0
"My guess is that DT is saying something I perceive as ""almost civil"" here, but I know he's just trolling us... Score: 35 Code:mlTnnn Time:1208"	897917110831140864	politifact7669	0
Thank you. All those nights I spent reading scores of peer reviewed scientific papers were not wasted. :-)	1574003011	politifact348	0
On the Scale of Self Parody ..this  tweet rates 4 Holy Schittkers Batman!	2806205512	politifact7669	0
You watch to much FOX - try switch to serious channel	925050840041361408	politifact15133	0
"It's good to acknowledge our environmental champions.

Here's one in action from February of last year.
#Justice4Reality"	927791775103832064	politifact9512	0
Looks like President Hillary Clinton and the Dems are AT IT AGAIN! Score:75 Code:mlTssnnnn Time:1526	897917110831140864	politifact7669	0
No arrests bc they're the perps	1005196988495859712	politifact13130	0
"You know... last I checked Russia and North Korea were allies... Oh wait.. you think they are the good guys too...

#HighCrimesAndMisdemeanors 
#Traitor45 #TraitorTrump
#Impeach45 #ImpeachTrump 
#Execute45 #ExecuteTrump
#NotMyPresident"	1942396622	politifact7669	0
Quoting Fox and the Friends again? Why must you watch that silly programming DT? Score:50 Code:mlts #TFAFFL Time:0601	897917110831140864	politifact7669	0
is it economically sustainable/viable though?  $SN $MTDR $BCEI $CRZO $LPI	2379296515	politifact370	0
While in this same site the following reads ..... !	2459176678	politifact14247	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1034	897917110831140864	politifact7669	0
"Sarah Huckabee Sanders is probably going to have to say that DT ""was joking"" and that this ""wasn't discussed"". Score:45 Code:mltn Time:0021"	897917110831140864	politifact7669	0
Your prayers are meaningless. #takeaction	490509313	politifact13130	0
"#StopAfrinGenocide 
#StopTurkeySaveAfrin #"	864972040931082240	politifact15133	0
What crack these people smoking, gas is the same if not higher then it was last year.	19807139	politifact7669	0
"This ""probably"" came from him. Had enough? #VoteBlue #BeAVoter Score:45 Code:mlTnnnn Time:1841"	897917110831140864	politifact7669	0
*as measured by lives ruined, time wasted, and diagnoses of anxiety and depression.	15617437	politifact7669	0
DT, stop. Stop, will you? Stop, Donald. Will you stop DT? Stop, DT. Score:120 Code:mltsnnnnnnn #TFAFFL Time:0441	897917110831140864	politifact7669	0
He stopped at 17 as a dog whistle to the QAnon conspiracy contingent of #Cult45.	828835721481908227	politifact7669	0
The episode in which President Trump promises to MAKE CHINA GREAT AGAIN!!	27629899	politifact7669	0
"My guess is that DT is saying something I perceive as ""almost civil"" here, but I know he's just trolling us... Score: 35 Code:mlTnnn Time:1621"	897917110831140864	politifact7669	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1706	897917110831140864	politifact7669	0
Kudos to the intern who successfully pried the phone out of your chicken greased, mini hands while you slept so they could tweet this. #VeteransDay2018	3260204767	politifact7669	0
From the president that gets his briefings and info from FAKE FOX PROPAGANDA NEWS!!!	798356633336369152	politifact7669	0
and ME...pay attention youngins'	301055281	politifact9512	0
"My guess is that DT is saying something I perceive as ""almost civil"" here, but I know he's just trolling us... Score: 35 Code:mlTnnn Time:0711"	897917110831140864	politifact7669	0
Obama Administration has deliberately avoided displaying Leadership for 7yrs.	534724722	politifact12079	0
Getting that scary Halloween feeling like it's POSSIBLY him. Score:25 Code:mlTnn Time:1326	897917110831140864	politifact7669	0
no sanctions - no protections for elections in 2018 - america #Resist #persist #engage We are dissidents and we are legion - Each of you has a gift to give and never underestimate your own power to curtail tyranny #VoteThemOut2018 #impeach TAKE BACK AMERICA #TrumpRussia	797920536357720065	politifact15133	0
DT, stop. Stop, will you? Stop, Donald. Will you stop DT? Stop, DT. Score:110 Code:mlTsssnnnnnn Time:1243	897917110831140864	politifact7669	0
Did Tom Reed steal his phone? #PhoneCoup	18138463	politifact7669	0
Don Jr. joining Michael Cohen under the bus.	222344468	politifact7669	0
Menendez staffers did that. #GOhomeHillary	812499812952264705	politifact348	0
European American republicans killed more police via domestic terrorism since the inception of this country let only since the Black Lives Mafter Movement	15972616	politifact348	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1106	897917110831140864	politifact7669	0
Well, we did make the finest and cleanest product...because of regulations...regulations that he loves to lift. #romaine	259794857	politifact7669	0
Attn: asylum seekers that also use Twitter......on your smartphones. #wrongdemographic #wrongplatform #wrongprezforthejob #aborttrump2019	16308563	politifact7669	0
Super low score, tough to say either way... Score:5 Code:mlT Time:1941	897917110831140864	politifact7669	0
Israel 1: USA 0	825471115069943808	politifact7669	0
No! #NeverNancy #BarbaraLeeForSpeaker	932858666587275264	politifact179	0
"The former is for national security. The latter is for Trump's ego.
That answers about every dichotomy these days. Why any of this is being permitted is beyond me.
#CountryOverParty"	828835721481908227	politifact7669	0
....on your uniform and service	916792728700309505	politifact7669	0
"This ""probably"" came from him. Had enough? #VoteBlue #BeAVoter Score:45 Code:mltn Time:2241"	897917110831140864	politifact7669	0
Is so I can read the Dorito Musollini's tweets without having to follow him.	24201071	politifact7669	0
Low score, it only just slightly registers as spooky. Score:15 Code:mlTn Time:1911	897917110831140864	politifact7669	0
"Time to identify Congressional Republicans by their proper title: Comrades!

Comrade Ryan
Comrade Cornyn
Comrade McConnell
Comrade Grassley
Comrade Rohrbacher (charter member)"	829767841339564039	politifact10209	0
#TrumpisUnderminingOurCountry #GOPcomplicit #VoteThemOut #VoteBlue #EveryVoteMatters	414475452	politifact7669	0
"My guess is that DT is saying something I perceive as ""almost civil"" here, but I know he's just trolling us... Score: 35 Code:mlTnnn #TFAFFL Time:0551"	897917110831140864	politifact7669	0
"Guptaji Kolkata,keral me harroj BJP worker mara jata hai kabhi unki bhi aalochna kiya karo 
Momta se fat jati hai yahs gyan de ne chale aate ho"	2899028528	politifact348	0
Why is it ok for the US to kill people  from other countries without a whisper? Being the policeman of the world politics & aggression with their citizens is not front page-an Arabian with a history with the Saudis-take a look at how politicians treat US citizens #chicago #philly	2660518267	politifact7669	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1306	897917110831140864	politifact7669	0
DT, stop. Stop, will you? Stop, Donald. Will you stop DT? Stop, DT. Score:115 Code:mltssnnnnn #TFAFFL Time:0316	897917110831140864	politifact7669	0
He can only process things 1 day at a time. Great businessman... (and skips the big 1 day drops ;-)	703046759526866945	politifact7669	0
Great move Georgia! #kickislamout	1155509034	politifact13905	0
Time to hand the phone back to your caddie Mr. President. Hope you enjoyed 25% of your time as President golfing. Score:85 Code:mltnnnnn #TFAFFL Time:0346	897917110831140864	politifact7669	0
to perfect ;)	1234443582	politifact7669	0
With all these links, media, and hashtags, you would think it was Infrastructure Week! #aidetweet Score:-95 Code:MLTH Time:1826 #Remembering41	897917110831140864	politifact7669	0
I hear footsteps outside?! It's likely from DT. Score:50 Code:mltC3nn #TFAFFL Time:0441	897917110831140864	politifact7669	0
/ This must be a Federal law that cannot be reversed	746134043318640644	politifact13905	0
Just messing with you.  :)	4635235232	politifact348	0
"Code words: ""changed their culture"""	755200344444039169	politifact7669	0
He's really getting desperate, isn't he? #NotMyPresident	27785200	politifact7669	0
"My guess is that DT is saying something I perceive as ""almost civil"" here, but I know he's just trolling us... Score: 35 Code:mlTnnn Time:1046"	897917110831140864	politifact7669	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1306	897917110831140864	politifact7669	0
"he meant to say : Young and beautiful LIES"""	254443237	politifact7669	0
Meltdown Mode: ACTIVATE	391744805	politifact7669	0
"Pretty sure that poor Secret Service driver couldn't take Hillary's backseat ""cackling"" anymore and hit the pillar head on in an attempt to knock himself out! #LockHerUp #HillaryGoAway"	63789877	politifact348	0
#FoxNewsisNotNews #FoxNewsisPropaganda #FoxNewsisBadNewsforAmerica	18542871	politifact14984	0
Yes it will be see as the period in which a spineless Senate enable the most corrupt #POTUS be at office for almost 3 years	6562152	politifact7669	0
"Sarah Huckabee Sanders is probably going to have to say that DT ""was joking"" and that this ""wasn't discussed"". Score:45 Code:mlTnnnn Time:1946"	897917110831140864	politifact7669	0
Getting that cold feeling like it's POSSIBLY him. Better GO VOTE to make me feel better. Score:25 Code:mlTnn Time:0951	897917110831140864	politifact7669	0
"Meanwhile, his ""supporters"" were cheering him on last night.  How discouraging.  :("	32834601	politifact7669	0
"Sarah Huckabee Sanders is probably going to have to say that DT ""was joking"" and that this ""wasn't discussed"". Score:45 Code:mlTnnnn Time:0721"	897917110831140864	politifact7669	0
#GopAreTraitors	170516273	politifact348	0
Time to hand the phone back to your caddie Mr. President. Hope you enjoyed 25% of your time as President golfing. Score:85 Code:mltnnnnn #TFAFFL Time:0321	897917110831140864	politifact7669	0
What is, would you sell trump for the 2nd coming of the plague??	19807139	politifact7669	0
We interrupt this #aidetweet to bring you an important announcement: THE CAKE IS A LIE. Score:-70 Code:MLT Time:1341	897917110831140864	politifact7669	0
"My guess is that DT is saying something I perceive as ""almost civil"" here, but I know he's just trolling us... Score: 35 Code:mlTnnn #TFAFFL Time:0531"	897917110831140864	politifact7669	0
Ye sari chijo ke lie sabse bade jimmevar aap log he aapne patrakarita nibhai hoti pehlu ke waqt to aaj ye hadse na hote par aapko bus hindu muslim karna he desh jae bhadme	935755272248799239	politifact348	0
Dear POTUS: It got held up by climate change! #MATFA	17050191	politifact7669	0
Super low score, tough to say either way... Score:5 Code:mlT Time:1921	897917110831140864	politifact7669	0
You mean Steph that after countless obstruction by democrats - Come to think of it obama and democrats slashed military budgets every chance they had! so if that is not what you want - maybe it is time to find a country that aligns with your progressive Anti American views!	816314811310977024	politifact12079	1
#liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate #liegate	2654041748	politifact7669	1
Non-partisan  	833039074835496964	politifact348	1
"Sen. McConnell statement on tariffs:

""Members of the Senate, myself included, are concerned about the scope of the proposed tariffs on steel and aluminum and their impact on American citizens and businesses, including many I represent in Kentucky."""	14173315	politifact15453	1
"Back when I was in school I had a teacher who said people who use the word ""impact"" are usually afraid of mixing up affect and effect. Seems apt."	18125967	politifact7669	1
HA HA HA HA HA HA HA HA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HAHA HA HA HA HA HA HA	1924109718	politifact7669	1
In the short term, GE plans to immediately begin upgrades of existing power plants in a bid to boost Iraq's power by 1.5 gigawatts by 2019. That would be enough electricity to power up to 1.5 million Iraqi homes.	1043312766776356864	politifact370	1
"Because in German, all nouns are capitalized, and the only thing he ever reads is ""Mein Kampf."""	2849472738	politifact7669	1
Howabout Paul and Mike?? Hes forgotten all about the  two wonderful people, Paul and Mike!..He should pay Paul and Mike a visit sometime. Im sure Paul would appreciate it a lot.Just say Hi and see how hes doin. Is that too much to ask?	2806205512	politifact7669	1
The frequency of far-right attacks is particularly significant in the United States, where white supremacist, anti-government and neo-Nazi extremists have been responsible for 73 percent of deadly terrorist attacks since Sept. 11, 2001.	1034132420835008514	politifact348	1
