text	user_id	news_id	cluster
Trump is as corrupt as they come he makes Nixon look good about now	1050569090782429185	politifact384	0
"""Okay I'll be over soon."""	1063602381202644992	politifact11399	0
Niet bij mij :(	2781051485	politifact539	0
Nope,  he actually did.	2781420975	politifact279	0
And he yells at the moderator	2379458778	politifact279	0
#GagaFiveFootTwo is a beautiful film showing us a private look into her life It was amazing seeing how hard she works even in pain love her	904832364773122048	politifact14498	0
Circus performer pretending to be a congressman	776907908923609088	politifact8005	0
That actually makes sense.  I like it.	953839793737170945	politifact320	0
The Sackler family owns Purdue Pharma who are the sole makers of OxyContin	1011722787373789184	politifact200	0
oh no! :(	143694663	politifact11399	0
Andrew I shared a room with you, you've a lot to contemplate	600044274	politifact14667	0
We all would.	968144997747970048	politifact1201	0
And now he shall go back to his coffin of haitus	755113404923207688	politifact285	0
European migration: 300 refugees in Sweden evacuated after arson attacks	1119760256	politifact14771	0
While SAO was mad trash, I liked /that/ specific aspect of it.	769121290410229760	politifact11399	0
Attaboy J	2914425974	politifact384	0
Didn't she just say like a day or two ago that she wasn't doing interviews anymore?	1035179582	politifact8005	0
This what happens when the majority of people are being ignored and the monority of people get everything	855354811	politifact14771	0
"""Full whatow the huhhog?""

Seems that reference flew right over his head, but he smiled regardless.

""Glad ya at least caught yourself there."""	962205356154871808	politifact11399	0
No problem buddy, you know I'm here for you anytime you want:)	1013621818312314880	politifact11399	0
Now we got Trump saying No You Can't	1027007246	politifact384	0
impeccable taste	786436478591131648	politifact14498	0
Oh yes i know and it look cool when it give out that tension level that all ways amaze me.	992236664998322176	politifact285	0
amazon counts too if you pay for their streaming service!!	2188782084	politifact14498	0
The whole thing, or does it start/end at a certain timestamp. An hour and a half is a long time for me to watch two people debate peanut butter.	3254445332	politifact279	0
Parental locks installed on Fox News	408617470	politifact8005	0
I see, said the blind me!	1008348720650506241	politifact11399	0
B. S.	1026551243936804866	politifact13420	0
Oh my he is a big one	471554938	politifact384	0
"so says ""Song Bird""?"	31424824	politifact99	0
of course he did. I don't expect better from Trump Propaganda Network. But she should be ashamed of herself.	271209786	politifact8005	0
"""... You have to go all the way back to dawn of the Great Depression to find a similar increase in the suicide rate.""

3/9"	970129891147632641	politifact200	0
Yeah, and an idiot.	29641805	politifact8005	0
This phenomenon is due to lies causing her head to spin at 240 RPM, while under 120v AC illumination.	54315703	politifact341	0
I READ IT AT WORK THIS MORNING AND PEOPLE WERE WORRIED ABOUT ME	17147249	politifact11399	0
Lmao. Till today, my G.	214851212	politifact11399	0
never heard of her but to be fair i don't get out much	4498702229	politifact8005	0
Your smug arrogance will ruin you, eventually #VoteThemOut2018 #Midterms2018  #BelieveSurviviors #MerrickGarland	522640679	politifact279	0
I have a feeling she already knows.	609215327	politifact341	0
Speak global need value ) u speak kind ( it interview not war) he's genius enough to answers) but the tv journalists have some kind of attitude ? It not ok for civilized	1012116270689513472	politifact8005	0
The man was a legend. That stunt never fails to amaze me	2398431913	politifact384	0
As Fox continues campaigning for Rs.	1597558800	politifact8005	0
Not intereste to watch.	408645783	politifact8005	0
I used to play that one all the time	108364097	politifact285	0
DAMMMM IT ! Man Please Take this GOP JimCrow Bamboozled and Hoodwinked Trumpanzee Foolish Hog Shit right on Back over to #FoxNews & #MAGA  asswipes ! Big BlueTsunami Wave Turnout to be Shared edge Bluetooth !!! #Meetthepress  #AMJoy  #MSNBC	3660194115	politifact1201	0
Yes.  Because none of those problems existed in the past.	761255601590636545	politifact200	0
Even larger herbivores in this manage to sound like ominously chanting giants or strange doom sirens	494169235	politifact285	0
Says one abuser about another!!	37372179	politifact13420	0
I didn't think Noah came off great and I really enjoy reading Noah	352427063	politifact279	0
And she STILL won the popular vote. How crazy is that lol	81174967	politifact8005	0
Ktr Sir congrate ...	917285573458509824	politifact539	0
Does it hurt? Is denying the obvious painful?	964259561938083840	politifact1201	0
He fucked the Indians with the pipeline in his home state one of the old swamp donkeys gone still more to go	2769506806	politifact99	0
"""I don't care about this but here's my opinion."""	998994989140135936	politifact8005	0
Chutya sabit hone ka ek mauka nai chhodta tu vese poora interview dekhna Akki wished smj team too wo tere ye Tartu media vale nai dikhayenge kbhi inhe jhagde ladai hi krvani hai	847112017437736960	politifact384	0
ask him why he's been silent for 8 years!	41729684	politifact3198	0
no, I would not.	65978523	politifact8005	0
Whoopie took President Trumps comments out of context as usual and was completely disrespectful to the Judge	840270339720511489	politifact8005	0
her apology was half assed and she still went on private so who was she apologizing to? the fucking wall?	1070509979893972993	politifact11399	0
"He said the exact same thing about:

Mike Flynn
Paul Manafort
Roy Moore
&
Donald Trump Jr"	37905042	politifact13420	0
Plus, she flew. That's an automatic bonus for me.	933270685	politifact13515	0
Maybe one day the universe will finally shine down on me with love 	886376847537086464	politifact14498	0
"Can confirm, is good game.

What's yer weapon?"	3441734789	politifact285	0
#presidentporn #Shitholecountry	1012343662645309441	politifact200	0
Thankfully less than 1 percent of people in the US watch Hannity	1531081842	politifact8005	0
Maybe they wanted more of a downtown vibe.	17106926	politifact11399	0
they are Selected Puppets & the Gurus always collect their debts at Americans expense	853323891472605184	politifact384	0
She was in a bad relationship could have ended it  she wasn't practicing safe sex ? who chose to end the life of a unborn child who never got a chance to say hello    I have no pity for her  being honest	278148927	politifact279	0
He fucked the Indians with the pipeline in his home state one of the old swamp donkeys gone still more to go	2769506806	politifact340	0
Thank you so much! That's really high praise. :)	15181476	politifact285	0
Erik's opening and closing statements were so damn powerful. Damn.	1861382983	politifact279	0
Because of course Fox...	12562072	politifact8005	0
Nothing like dwelling in the past.	26097844	politifact8005	0
Shhhhh, that really means were keeping them to work at Trump Resorts to the Left 	755837922247454720	politifact279	0
He also blames the media for his troubles.	18454770	politifact99	0
I was walking to class listening to it and I wanted to like basically jump and spin and tip toe and flail... but my shyness stopped me :(	930869442	politifact14498	0
I never thought I would miss this guy as much as I do now	3083109892	politifact3198	0
First can u make him sit in front of me i wil ask him 4 question tell me venue n date with return Air Ticket n Accomodstion	985512046304243713	politifact1201	0
"""Such a tsundere thing to say."""	709084056307171328	politifact11399	0
humiliating for our nation	3320812439	politifact279	0
"100 = 356

New GOP math..."	17542812	politifact341	0
Once a woman has given you her heart, you can never get rid of the rest of her - John Vanbrugh  #ALDUBAllinThisTogether 	2771215962	politifact11399	0
Why would he? He hasn't thus far	198413882	politifact8005	0
This would explain where Ayatollah Obama got all his money	724964874418294788	politifact6267	0
"""Date night with the wifey!"" when people go out for the evening bugs me more than it should."	197619398	politifact11399	0
Not possible. He'd need to be held to account by a journalist.	1632334700	politifact8005	0
"Fox just renders me speechless--but unfortunately it has the opposite effect on elderly relatives: they believe it all & start spewing fox conspiracy theories via hate-speech. 
Lord help us; little hater-grannies. :'("	15981691	politifact8005	0
Put him,and about 15 more,with All in jail for yrs	901364365647126528	politifact15030	0
I am so sorry this isn't right	2486950105	politifact11399	0
Bcuz they think this is their chance to push through their right wing policies	785318188909113344	politifact99	0
Of course she does.  She'll love being appreciated by this dolt instead of being vilified by humanity.	1041186308	politifact8005	0
Best line of the night!!!  #runbetorun #BetoForSenate #BetoForTexas	36713344	politifact279	0
Compare 2003, what a hollow !	32185826	politifact10348	0
such a range of emotions watching this. First he says the prem-ear league  then he says Tottenham 	57036891	politifact1213	0
GO, Kim!	896514266	politifact13515	0
"CNN the ""Crappy News Network"""	3140701133	politifact384	0
SHS lost any integrity she may have had when she began spouting the lies and deflections of the Trumpster who pretends to care. #MorningJoe	3941475073	politifact341	0
Nope, since none of that existed when fertility rates were high.	196789666	politifact200	0
he should be in solidarity with conservatives not bashing Trump	106156873	politifact3198	0
my arches are fine but i have old lady bones so i just automatically put extra strength insoles in all my shoes	164506844	politifact11399	0
Abbott would have received his figures from the SA govt.	345196034	politifact279	0
I guess the truth hurts you but it does not make it less truth	776848223340298242	politifact6267	0
He would become the comedy show if Shapiro interviewed him.	16567613	politifact99	0
Jealous of what? His corruptness?	813200618483515392	politifact8005	0
Me:Does double take. Then does it again followed by a resounding, WTAF?	2159907348	politifact401	0
Throwing paper aeroplanespla about in Palimanent make a change from the money the throw about	206639377	politifact279	0
If I were a lying pissbag, I'd probably stay away from calling people out on things they say that might not be true.	985967561136369664	politifact279	0
and he said he wishes Flake would run again	4879404219	politifact340	0
I made $35 in 2017 it's fine	3255039836	politifact11399	0
I already watched it but thank you ^-^	1559764141	politifact279	0
#SuperWoman	713033102046601216	politifact401	0
Sambit Sir aapni photo to lagga do aapne You tube channel pea	824511699059441664	politifact279	0
"I wouldn't even dwell on his pathetic attempt at damage control.
It was so bad and ridiculous it could even have been his idea."	829481429633490945	politifact8005	0
Is obviously I'll go my separate and you go whatever the hell you do on a daily base and what I do here on my Twitter you one of those type of people just like the other guy is just jealous you want the same Fowler's I do here on Twitter famous here on Twitter	356041975	politifact11399	0
"The first problem in communication is agreeing on definitions.

We have different definitions of who qualifies as Anti-Racist.

Your def. is apparently stricter than mine.

The exhausting burden, as an organizer falls to you to inspire that 700.  The ACPS mtg was"	347860733	politifact11399	0
seriously dude I'm still laughing	813744503836315649	politifact8005	0
I have U.S iTunes	3260082678	politifact14498	0
With a light giggle, she snuggled her mother-figure, her grip firm, yet light at the same time.	891824935877844992	politifact11399	0
I thought the EU makes our laws !	938114847761489923	politifact279	0
Roland Martin HATES Black Americans	186687793	politifact3198	0
apparently its in the future so yet another time	91417603	politifact11399	0
Compare 2003, what a hollow !	32185826	politifact10408	0
In order for that to be true, the rate increase  would have hit in 2016	195360856	politifact200	0
Money, yes. But I sure wouldn't want to bring a child into this world right now.	1068666469	politifact200	0
He feels free when he is lying to his dopey masses.	16990542	politifact13420	0
#FamiliesBelongTogther #FamiliesBelongTogether #FamiliesBelongTogether #FamiliesBelongTogether	1332280614	politifact8005	0
We made that literally the morning of the day i wore it LOL it was very rushed together	533761522	politifact285	0
Not a time to celebrate. Should have been taken care of long ago.	2261753683	politifact14771	0
Romney is a p.o.s.	47974810	politifact320	0
Gaff 'em & get him in the boat	830258489922617345	politifact1201	0
When they say religious do they mean The Satanic Rights?	624025044	politifact8005	0
He must not want to win then.	780868031962451968	politifact320	0
The Beatles are shit anyway :')	2426260562	politifact14498	0
With a light giggle, she snuggled her mother-figure, her grip firm, yet light at the same time.	891824935877844992	politifact11399	0
"#RICO #ImpeachTrump #TrumpRussiaConspiracy
#TrumpRussiaMoneyLaunder
#TrumpRussiaGate
#NoMooreGOP
#BlueAmerica20182020
#RESIST #GOPTaxScam"	331317907	politifact401	0
I can do that.	869134224	politifact401	0
In the intelligent world he is known as a warmonger.	417406335	politifact99	0
No  que me voy  al cine	994751063097073664	politifact11399	0
"""Are you sure, Senior Brother Shang? Are you sure?"""	1051434405678309376	politifact11399	0
You grow up so fast 	723496799034445824	politifact11399	0
Says the guy who literally threatened NK with nukes 	789105457889677312	politifact8005	0
Agreed - Tucker's smarter than this.	728675267699412994	politifact279	0
#Reith must be spinning in his grave at today's #BBC!	810834227403124737	politifact384	0
"I think I could learn to tune it out, as the old saying goes. 

No fire, no problems."	155670859	politifact285	0
End Corrupt Mueller Investgation it is headed by Crumminals protecting other criminals	4263840375	politifact8005	0
She look good and she lost weight good for her, why not.	32416344	politifact401	0
Wait, James Cla-Who?? Stunning!!	989303168608669697	politifact1201	0
I was thinking about food, but this is even better.	773626358689914880	politifact11399	0
This is called getting owned be a liberal!! 	24303741	politifact279	0
Creative licence to have Pride on the day of the final 	392759118	politifact11399	0
Remember that mosquito bites are the main reasons for lethal viruses infections like Zika	821336259247427584	politifact341	0
In the intelligent world he is known as a warmonger.	417406335	politifact340	0
I know that and I live in NZ :-)	16327708	politifact7923	0
So true. I am almost over cringing	42843093	politifact341	0
Wait...S2 is out!? *clicks all the things* To Netflix!	18966273	politifact11399	0
"""and then you fell over."""	4716854720	politifact11399	0
Down with the FBI, it was created as a copy of the Nazi SS private army and has been used as such by democrats since.	606338413	politifact8005	0
What a great debate. Pity about the no show. Shows how insignificant he really is. From Sunday he can go home and forget onewa	939700167300718592	politifact279	0
Does that include a night's accommodations or any way I can tack on a room?	14449290	politifact11399	0
Antivaxers lookin nervous	738859725480206336	politifact200	0
Only 2000 well shit our President Trump can get 2000 showing up at the airport when he pulls up an air force one	4185510494	politifact13420	0
Precisely- she's beclowned herself	39959975	politifact341	0
I don't play the game and even I know this	775809961200713732	politifact285	0
Maybe they wait till MR is 2x platinum so they can do it together :)	457569730	politifact14498	0
"It time for Congress to put a stop to his attacks on the free press 
He's destabilizing the globe time to gag him
#FreePress #SavetheFreePress"	1136243262	politifact384	0
Well that was really out of left field?? Never once did he say he was a frog man?	944111637090385920	politifact285	0
NO IT WAS IN GAME I SWEAR	882252918082162688	politifact959	0
Agreed loving it that they are losing money	897859493014380544	politifact7923	0
The hell with his sentiment.	2651846911	politifact8005	0
And in other news today	831962611251941376	politifact8005	0
I had a teacher in high school that believed the dinosaurs went extinct because they farted enough to cause climate change	53426543	politifact285	0
Sure. But he controllable with a lot of upside. No reason to give up on him and sell him low	4070354735	politifact11399	0
Your money will bring you what you desire	1010930120259964928	politifact11399	0
"This ONLY ANGRY WHITE MAN I SEE is THIS FAT A$$ 

What a JOKE!!! "	906739790502121472	politifact1213	0
"and the eager grin quickly vanished, replaced by an expression that quite clearly showed the immediate anxiety that filled him in that moment. Bacchus a good challenge more than anyone should, but even he could plainly see how bad his situation was.

There was no warning. The -"	1202386315	politifact11399	0
it is most common be murderd by usa citizen than be murderd by an imigrant in 99% of the case in the country	1009612656368652294	politifact8005	0
Have to say that's what I loved most about the exchange as well. Especially given Father's Day weekend.	119111336	politifact8005	0
Just watched news at ten and they said France problem with fisheries was being resolved! What does that mean #wavethewhiteflagagain	229019317	politifact279	0
Who is that? Genghis Khan? #seanhannityisaliar #IMPEACHTRUMPNOW #fireliarsonfox	1009203503804211200	politifact8005	0
if i had the money to get it, i would.	707153357908017156	politifact11399	0
That logic will never penetrate his concrete block of a skull...	897555941272498176	politifact1201	0
TN crowd these days can be influenced just by Tasmarc lol	37022814	politifact279	0
I never thought she was separated from her mother.	406988015	politifact279	0
Would love to but I have to dig my eyes out with a rusty spoon. #notmypresident #psycho #everyonehatesyou	769203380459679745	politifact15573	0
"""Lobbing white paper like paper aeroplanes"" is this how much they care and think for the 65m? Perhaps the 17m knew this already!"	2975486561	politifact279	0
He's definitely totally unhinged.	259613273	politifact384	0
"26437 33787697 687 73223 63 6463
48 226 23 7338233 43 93 9675 86 285848283 5683 263 233328466 325245262
6862377 3668 543"	91484981	politifact8005	0
But you won't beat the truth, Dotard	720033515639873542	politifact8005	0
Another Must Miss show on #FakeNewsMedia HQ!	826639788665024512	politifact8005	0
He should come.	31973581	politifact620	0
"""Unite the country??!! Unite the country??!! Haven't you been paying attention??"""	38606879	politifact99	0
#GagaFiveFootTwo so I cried at least three times watching the documentary I love it so much	2312157705	politifact14498	0
Ah if it could only be so. He certainly deserves one. Not holding my breath though.	30200985	politifact15030	0
Cadet Bone Spurs needs to shut up	402425960	politifact8005	0
To good to be true	221379981	politifact15030	0
Sue Walker-sue everybody	20268560	politifact539	0
I aint gonna be able to handle that	17099482	politifact11399	0
Hilarious that he deleted it. Does he think we'll all unsee it?	810267764040593408	politifact211	0
"That's all she can do when you try to defend #PutinsPuppet 
#TrumpRussiaInvestigation 
#Flynnghazi 
#investigatetrump"	825829833196204033	politifact341	0
Mealymouthed fake Christian says what?	130128708	politifact8005	0
I did not miss them, I purposely ignored them	3422429746	politifact13058	0
"Listening on youtube using USA vpn 
#shallowstreamingparty"	989053856	politifact14498	0
"Is it common for ""numerous questions"" to not 'elicit answers'?"	32871086	politifact8005	0
No words are needed! We all witnessed the amazing #GagaFiveFootTwo	805178773670887424	politifact14498	0
And corrupt Marsha supports and covers up for an admitted sexual predator	819185210432561152	politifact6267	0
I would watch a Yankees WS game before i watched this	2172376330	politifact8005	0
Miss Goebbels	46365811	politifact341	0
"""A hundred percent tellin' lies about huh? Yeah I figure it was goin' that way but I wanted to have some doubts."""	894716408470192128	politifact11399	0
Part of record not isten, left - intreting.l Rom tellcal to wall.	778172615122939904	politifact15573	0
Were they wearing business suits or brown shirts?	2944933053	politifact8005	0
So he is Cruz-in for a bruisen?	894127159	politifact6267	0
i wouldn't be so sure, a college classroom probably has a fair number of people who at the very least care about that sorta stuff	916425957099102208	politifact279	0
RIP Mr. McCain	824420374351863808	politifact99	0
Except for the improvement that would be left in his wake.	826723312881381376	politifact8005	0
I only get 4 choices so you have to pick the closest :)	252569527	politifact6267	0
He will reap what sows	979406678041833472	politifact99	0
"""Unite the country??!! Unite the country??!! Haven't you been paying attention??"""	38606879	politifact340	0
She's cringe worthy.	825486824156102656	politifact341	0
That he'll go to jail for his attempted coup against President (NOT MR.) Trump. This dude is non partisan my ass.	746030783316496384	politifact384	0
#BoycottFox #FuckPutin #DoubleFuckTrump 	3385199859	politifact8005	0
Sigh :-(	730846795	politifact8005	0
What if mosquito is contagious of Malaya!	987661393	politifact341	0
"""Oh...THAT Matt Whitaker!"""	989156937987215360	politifact8005	0
Traitor John. Wish he would just go away.	801265222740832256	politifact99	0
He just interviewed him on A.F. 1	275755229	politifact8005	0
Since when do you care about Central America? #agenda #Distraction	490125104	politifact8005	0
Trump hates Americans	2904129875	politifact14888	0
"Just let the Tories decide Starmer then nod in agreement as usual
Perhaps they forgot there was an opposition
Easy mistake to make"	724905345190125573	politifact279	0
I don't care about what his going to say.	1015978766399467520	politifact8005	0
He will reap what sows	979406678041833472	politifact340	0
Ano po un? #PlayHouseBreakingFree	949911721010913282	politifact11399	0
They'd prefer interview with admin officials were entirely scripted?	13028322	politifact8005	0
I haven't ruled it out yet I just have to figure out my work schedule	2187264078	politifact15573	0
Probably told to OR PAID TO yell that because he has done NOTHING to cheer about.	2518096787	politifact13420	0
I wonder why he is so eager to move on from the past?	4889788619	politifact11399	0
Attacks on media is only taking questions from state run fox shows we are now in a dictatorship	807327826152214528	politifact384	0
It stands up like a piece of plywood	333019399	politifact11399	0
Wasnt the point of this conversation head to head? Jesus deflection level is on 99	579473183	politifact279	0
RIP Mr. McCain	824420374351863808	politifact340	0
A relief	2837501984	politifact1201	1
Says a plantation owner of he could get away with it	1111960242	politifact279	1
What	3304952961	politifact11399	1
Hyperbolic	50765284	politifact14667	1
#trumpsFogMachine	2892945444	politifact8005	1
Queens	3145642710	politifact14498	1
he lies	904056016806961152	politifact11399	1
"""Are you sure?"""	982900552827842560	politifact11399	1
Republicans are #walkingaway	731137508	politifact8005	1
Rhino	271058599	politifact279	1
Like he NEVER did that!	744993988415913985	politifact15573	1
an intellectual	1047046691914944513	politifact14498	1
#corruptionatthehighestlevel	4150018537	politifact13058	1
A one hundred percent yes	955775903950241792	politifact11399	1
Rampage	809780162	politifact285	1
Read this	737920080512712704	politifact279	1
Fatboy	269398073	politifact279	1
Holy crap!	966032546768277505	politifact959	1
that was sad. just sad. almost felt sorry for her.Not.	33105768	politifact341	1
Dementia	792693049	politifact384	1
Pleasant dreams	791424922199392256	politifact14667	1
Hope differs from confidence	5988202	politifact1213	1
The reason I voted for trump after 45 year a dem	390384437	politifact8005	1
Yes several times	174396155	politifact279	1
OUTSTANDING	461489320	politifact14771	1
Go Jimbo 	97780463	politifact384	1
Make it stop	777464255390023680	politifact401	1
what	3980086217	politifact8005	1
CNN have video during the shooting from 2 angles	518325223	politifact1213	1
And 	796882294841733120	politifact8005	1
Damn	1649273726	politifact401	1
Your know	989525392573726720	politifact8005	1
 savagery at its peak	3371971569	politifact279	1
#trumprussia #traitor #resist #SayOneThingDoAnotherMcCain	823259421492924416	politifact99	1
Bot	818494245342420993	politifact384	1
EXACTLY!!!!	780724269298819074	politifact341	1
Nvm I don't like this back to 140	1064278980	politifact14498	1
RT	826878956880146432	politifact14888	1
Ironically I'd be OK with killing pokemon	3774416657	politifact285	1
#reunitetheFamilies	723303598084349952	politifact8005	1
What	3558056969	politifact285	1
Also religious nuts!	4907408723	politifact14667	1
*suspected terrorist	778895632434028544	politifact15573	1
Prison for them all	759908120	politifact8005	1
*klan	2424397868	politifact8005	1
and	861475026742149121	politifact341	1
Is*	18326474	politifact285	1
Tough to argue with this logic.	33401751	politifact8005	1
Bot	26327076	politifact1201	1
Or all three?	912876449220218881	politifact401	1
And this is why MJ is the 	218350504	politifact279	1
Spare us	882040336574369792	politifact99	1
DAMN	826478819288678400	politifact340	1
Unless you TRAP THEM *flies away*	14666063	politifact285	1
Not this time	957824252098564096	politifact14498	1
Bravo	1042837236335738880	politifact279	1
no that's bad	14168196	politifact285	1
Que tristeza 	2920672864	politifact200	1
lady gaga is a reptilian	999923678761566208	politifact14498	1
The hell is wrong with that guy 	888653819034435584	politifact8005	1
#bot	3156602675	politifact8005	1
yes both	326756275	politifact1201	1
and	861475026742149121	politifact341	1
Sure he did.	17487232	politifact1212	1
legends	769939929875025920	politifact14498	1
This is why Canada have concerns about American produce	388490651	politifact200	1
bot	705470493525209088	politifact279	1
#Sampath	2208692148	politifact539	1
I'd rather drag my balls through a tray of broken glass	369797546	politifact8005	1
DAMN	826478819288678400	politifact99	1
White obama	1022616729128763396	politifact279	1
This interview is literally the Prozac twitter needs over its post Trump ptsd	1311047029	politifact8152	1
1st	3140455106	politifact279	1
YES I DO	757221401283665921	politifact8005	1
same tho	2533393488	politifact11399	1
Hang him	822592607842947079	politifact15573	1
Dreamung	2399150876	politifact279	1
why he look like live action Skeletor tho	1942982510	politifact13515	1
Afriforum lost the same case	318477415	politifact279	1
Bot	825872097524060160	politifact8005	1
trump can barley break 1k views	191186799	politifact13420	1
bravo	23891437	politifact14771	1
ONE FEAR	985468460934320129	politifact11399	1
Why seriously know one even cares what Cain my have to say	2793303951	politifact99	1
And not good ones either. 	820819505009917953	politifact279	1
#BOT	21461995	politifact8005	1
Ulul	3004104870	politifact11399	1
yeah but why is this baby giving us the fuck me eyes	359588916	politifact11399	1
give me*	2991433419	politifact14498	1
And she would know what exactly?	126351726	politifact8005	1
Myth	57061682	politifact11399	1
WATCH A STAR IS BORN	349021398	politifact384	1
Bot	869799837314818049	politifact8005	1
I think I recognize him from the Ocean Course 	220081296	politifact384	1
Yes you did	2861906081	politifact99	1
Why	981597176714362881	politifact1201	1
Not a good reason to push the best Speaker in decades aside.	1339584031	politifact1201	1
the blind leading the blind	2393006209	politifact13058	1
Tri	237488620	politifact384	1
My thoughts exactly!!	19211695	politifact8005	1
Dude is probably in the closet 	606945672	politifact200	1
BOT	213326216	politifact8005	1
#trumpsFogMachine	2892945444	politifact8005	1
 says Yes	18220818	politifact8005	1
I been saying that for months	37033886	politifact401	1
Hehe no idea! 	967644039464931330	politifact11399	1
Legendary	859888681930416128	politifact384	1
That is sooooo cute!	718777018230435840	politifact285	1
stay pressed	980929303666921474	politifact14498	1
*whispers* was she white	540275586	politifact6267	1
Nurse	330616409	politifact11399	1
"""irreverible progress"""	716284189914619905	politifact279	1
Looks a bit stupid does our Jezza	27475753	politifact279	1
Bot	2217202128	politifact8005	1
But Chris Wallace missed the CUE!	950469996039241728	politifact8005	1
Why	871550375735709700	politifact8005	1
Yes you did	2861906081	politifact340	1
#trumpsFogMachine	2892945444	politifact8005	1
Past*	52615886	politifact279	1
"Why un possible
Open vidio in my country"	1010618245420912641	politifact1213	1
Caught	3314261959	politifact8005	1
Because they want change	249259968	politifact3632	1
I wanted to hear Rush!	970367508946415616	politifact8005	1
Bot	22270492	politifact384	1
I'd rather pull my teeth out!	953067496030068736	politifact8005	1
Censorship	1010046656	politifact384	1
This could get tricky.	1567991172	politifact384	1
Ole bone spurs at it again!	1954412796	politifact8005	1
Clueless	434196504	politifact340	1
2/2	38308546	politifact8005	1
Why	115612237	politifact279	1
love you sky gimme a quick kiss on the cheek	722775086	politifact11399	1
The first family of cuntishness	827792364047564800	politifact8005	1
Steven Adams = Russell Brand	749975873688776704	politifact99	1
Bot	522640679	politifact8005	1
Honesty in reporting 	739051014431608832	politifact8005	1
#TellTheTOOTH	16645156	politifact8005	1
Only security personnel manipulation of votes in conjunction with inevitable did	1010930120259964928	politifact11399	1
I thought the same thing!!	23289873	politifact11399	1
Tell us more Janet 8273642837462873 	796735649634250752	politifact8005	1
Beta	994670328	politifact279	1
He'd look much better in a jumpsuit	989314683776548864	politifact8005	1
Please ask her why she lied?	24470087	politifact8005	1
Bot	892148623	politifact279	1
They need to get rid of their useless gov too	993825367822548992	politifact14771	1
why	3033929318	politifact99	1
Good luck with that	796882294841733120	politifact8005	1
Clueless	434196504	politifact99	1
Glad her show got cancelled	1205649853	politifact13515	1
    #SadFOX =  4 	20493684	politifact8005	1
2/2	140604687	politifact279	1
Word	483777277	politifact279	1
He's clearly insane	878164372648079362	politifact8005	1
stan loona	829431907733663745	politifact14498	1
Bot	150435387	politifact99	1
Yes a guy that will kill a baby is indeed lovely	1312406258	politifact279	1
Why	1043959463483502592	politifact11399	1
His really good actually	854682499578036225	politifact384	1
Oh hell no	387807630	politifact8005	1
Pass!!	190931694	politifact8005	1
Blue checked liberals on twitter attack her personal apperance every single day	37596578	politifact341	1
Bot	827588374361997312	politifact13058	1
Fantastic speech Watson	949708963293093888	politifact279	1
Flake is a total Flake	103210819	politifact11399	1
Dershbag	1005917122281852929	politifact1201	1
As if we haven't already heard enough!	3885752113	politifact340	1
Word	44726999	politifact341	1
So did Stormy 	2733834277	politifact8005	1
2 aholes #whiners	33923505	politifact8005	1
Hownis blue saving america?	1058417902876008452	politifact8005	1
Bull	932998739706425344	politifact8005	1
I already know more than i need to	2376374510	politifact8005	1
uh	4447243638	politifact14498	1
#PrideMonth	2551555637	politifact279	1
help us!	823620570461765632	politifact1201	1
He should say that on the air.	93872798	politifact8005	1
Word	1019613441076572161	politifact8005	1
BSx2	1195771243	politifact8005	1
